Date,Open,High,Low,Close,Volume
2024-07-16,2786.42,2803.78,2761.22,2778.53,800490
2024-07-17,2749.8,2793.43,2717.89,2761.38,629527
2024-07-18,2695.49,2718.07,2684.35,2706.88,665794
2024-07-19,2650.36,2662.78,2625.32,2637.67,632281
2024-07-22,2671.94,2703.25,2629.32,2660.5,2978607
2024-07-23,2658.5,2690.05,2635.54,2667.0,1510753
2024-07-24,2675.55,2682.66,2662.64,2669.73,1177264
2024-07-25,2688.82,2715.32,2669.71,2696.16,841772
2024-07-26,2711.66,2725.47,2686.72,2700.48,4768858
2024-07-29,2643.28,2675.74,2602.58,2634.94,2035363
2024-07-30,2614.67,2648.46,2593.52,2627.2,670044
2024-07-31,2642.8,2655.32,2631.27,2643.79,4127112
2024-08-01,2692.9,2723.8,2667.31,2698.16,563137
2024-08-02,2628.76,2658.0,2609.24,2638.42,1470045
2024-08-05,2625.76,2659.11,2598.73,2632.01,1443880
2024-08-06,2624.87,2637.07,2616.75,2628.94,2770541
2024-08-07,2671.87,2689.64,2643.17,2660.86,197834
2024-08-08,2659.08,2701.86,2625.93,2668.59,1775755
2024-08-09,2636.18,2677.59,2607.15,2648.42,1012215
2024-08-12,2686.06,2710.61,2656.07,2680.57,1035622
2024-08-13,2704.74,2722.8,2680.4,2698.42,1801253
2024-08-14,2769.13,2790.77,2736.15,2757.7,729261
2024-08-15,2766.39,2800.1,2745.43,2779.05,2273296
2024-08-16,2756.46,2782.78,2731.65,2757.96,1576836
2024-08-19,2767.94,2806.12,2743.32,2781.39,945717
2024-08-20,2746.51,2757.45,2733.67,2744.61,878205
2024-08-21,2707.95,2726.37,2692.95,2711.35,848155
2024-08-22,2701.01,2734.47,2656.36,2689.68,681447
2024-08-23,2710.88,2720.17,2697.59,2706.86,1017953
2024-08-26,2703.43,2733.58,2671.13,2701.25,1925078
2024-08-27,2770.02,2802.19,2747.95,2780.04,973473
2024-08-28,2834.25,2854.79,2815.29,2835.81,938107
2024-08-29,2786.43,2808.88,2766.37,2788.79,672890
2024-08-30,2835.72,2863.32,2794.85,2822.32,523292
2024-09-02,2880.04,2915.55,2832.01,2867.36,1664728
2024-09-03,2874.89,2891.58,2849.55,2866.19,622808
2024-09-04,2894.55,2930.38,2870.67,2906.41,802658
2024-09-05,2890.87,2917.52,2873.96,2900.55,572635
2024-09-06,2868.02,2895.36,2841.45,2868.78,1036780
2024-09-09,2917.57,2932.06,2889.26,2903.68,1769322
2024-09-10,2883.57,2920.72,2852.44,2889.52,814033
2024-09-11,2943.2,2955.37,2923.0,2935.14,1521454
2024-09-12,2962.14,2983.16,2945.58,2966.57,2020521
2024-09-13,2970.42,3006.52,2938.05,2974.11,2346459
2024-09-16,3001.31,3009.21,2988.69,2996.58,1019131
2024-09-17,2973.46,2981.84,2960.51,2968.88,1506323
2024-09-18,2943.06,2976.6,2909.47,2943.01,1571404
2024-09-19,2893.29,2914.37,2866.43,2887.47,762517
2024-09-20,2830.56,2860.75,2799.95,2830.15,739585
2024-09-23,2887.96,2905.03,2866.28,2883.32,799497
2024-09-24,2928.01,2959.93,2889.26,2921.11,332384
2024-09-25,2947.84,2983.21,2906.25,2941.55,1277798
2024-09-26,2970.84,2989.86,2955.87,2974.87,795779
2024-09-27,2958.83,2981.22,2934.58,2956.96,3139815
2024-09-30,2932.85,2943.28,2908.73,2919.12,2232509
2024-10-01,2916.47,2949.39,2889.96,2922.82,678577
2024-10-02,2963.54,3005.68,2935.98,2977.98,635730
2024-10-03,2919.7,2961.33,2892.7,2934.2,2813003
2024-10-04,2935.53,2955.29,2911.74,2931.47,1072608
2024-10-07,2909.5,2932.77,2892.89,2916.12,710796
2024-10-08,2973.7,2995.15,2942.52,2963.9,1816616
2024-10-09,2882.35,2909.36,2853.64,2880.63,953672
2024-10-10,2788.65,2819.45,2766.95,2797.68,1264494
2024-10-11,2850.84,2886.94,2826.44,2862.45,592339
2024-10-14,2887.72,2931.47,2854.2,2897.84,1125088
2024-10-15,2837.52,2866.3,2809.54,2838.3,1519593
2024-10-16,2879.1,2891.65,2857.97,2870.48,967278
2024-10-17,2837.86,2868.43,2806.84,2837.41,452975
2024-10-18,2704.78,2730.6,2690.86,2716.63,1351922
2024-10-21,2721.4,2736.12,2705.19,2719.9,1649055
2024-10-22,2687.82,2699.13,2674.33,2685.62,2339567
2024-10-23,2729.12,2754.53,2706.27,2731.66,2059622
2024-10-24,2759.4,2786.13,2728.67,2755.36,1013628
2024-10-25,2845.46,2869.11,2814.44,2838.03,2298177
2024-10-28,2837.07,2868.8,2810.31,2841.99,1434584
2024-10-29,2879.78,2898.86,2854.19,2873.23,1981914
2024-10-30,2898.66,2906.64,2880.85,2888.8,933115
2024-10-31,2980.13,3001.3,2949.67,2970.77,1676068
2024-11-01,3039.64,3061.04,3012.5,3033.87,1078341
2024-11-04,2968.41,2997.78,2938.84,2968.21,2827902
2024-11-05,3030.58,3045.66,3010.32,3025.38,1680610
2024-11-06,3107.95,3145.03,3076.89,3113.91,4287943
2024-11-07,3113.82,3139.16,3077.21,3102.46,2775508
2024-11-08,3143.67,3171.83,3121.36,3149.48,520055
2024-11-11,3000.37,3033.51,2977.23,3010.29,1054090
2024-11-12,3158.67,3193.54,3120.18,3155.0,856405
2024-11-13,3086.2,3107.65,3067.4,3088.83,617100
2024-11-14,3125.39,3140.78,3113.23,3128.61,922398
2024-11-15,3089.15,3130.14,3055.35,3096.26,1264208
2024-11-18,3126.17,3151.46,3112.44,3137.68,2358567
2024-11-19,3083.3,3119.65,3041.92,3078.22,1016029
2024-11-20,3039.73,3069.35,3007.06,3036.64,3025293
2024-11-21,3030.53,3038.9,3013.81,3022.16,616925
2024-11-22,2976.53,3010.21,2932.67,2966.23,666146
2024-11-25,2985.36,3020.2,2953.35,2988.17,356793
2024-11-26,2951.64,2986.07,2926.13,2960.48,882585
2024-11-27,2948.14,2973.23,2932.43,2957.47,7794346
2024-11-28,3047.1,3058.18,3035.01,3046.09,450159
2024-11-29,3035.13,3049.1,3023.53,3037.49,470082
2024-12-02,3064.61,3093.45,3041.0,3069.8,1674803
2024-12-03,3091.51,3126.59,3058.95,3094.02,1013714
2024-12-04,3000.17,3040.38,2964.38,3004.54,596219
2024-12-05,3013.65,3024.43,2997.43,3008.18,1812648
2024-12-06,3065.85,3088.69,3056.9,3079.7,1244470
2024-12-09,3104.89,3125.1,3074.77,3094.91,1148751
2024-12-10,3055.15,3078.39,3044.13,3067.33,2601869
2024-12-11,3068.01,3087.55,3047.79,3067.33,2412421
2024-12-12,3084.29,3108.62,3065.8,3090.1,310581
2024-12-13,3046.0,3093.61,3013.65,3061.1,1073840
2024-12-16,2974.09,3007.58,2949.38,2982.79,571219
2024-12-17,2985.52,3017.61,2948.94,2980.98,1063980
2024-12-18,3033.19,3067.8,2985.21,3019.66,3490055
2024-12-19,3065.96,3111.88,3033.13,3078.91,502694
2024-12-20,3191.01,3210.88,3179.63,3199.47,2725100
2024-12-23,3165.67,3189.72,3145.69,3169.72,1283270
2024-12-24,3121.2,3154.24,3098.67,3131.63,1676539
2024-12-25,3171.19,3199.05,3157.79,3185.59,1034813
2024-12-26,3213.21,3232.08,3204.92,3223.77,1697234
2024-12-27,3250.69,3271.22,3218.01,3238.46,1988767
2024-12-30,3214.47,3242.6,3191.99,3220.07,613770
2024-12-31,3116.35,3160.96,3083.12,3127.62,2494705
2025-01-01,3137.17,3167.51,3104.84,3135.16,1148392
2025-01-02,3197.62,3230.83,3150.71,3183.78,1581116
2025-01-03,3204.48,3237.26,3164.07,3196.77,699799
2025-01-06,3217.17,3250.02,3170.62,3203.33,1080537
2025-01-07,3195.95,3229.69,3173.27,3206.94,1225291
2025-01-08,3217.07,3241.21,3188.24,3212.35,661009
2025-01-09,3242.17,3255.06,3220.27,3233.12,2425551
2025-01-10,3196.67,3226.3,3177.44,3207.01,1227351
2025-01-13,3230.05,3264.35,3193.83,3228.12,908038
2025-01-14,3247.95,3276.31,3206.3,3234.53,780684
2025-01-15,3221.42,3243.32,3197.47,3219.35,1603965
2025-01-16,3156.04,3200.47,3126.53,3170.83,2163300
2025-01-17,3190.59,3215.58,3164.31,3189.29,1169806
2025-01-20,3165.92,3189.74,3150.92,3174.7,7803736
2025-01-21,3148.36,3194.59,3111.16,3157.28,1127065
2025-01-22,3197.06,3227.71,3164.69,3195.32,1655854
2025-01-23,3145.27,3192.63,3107.83,3155.07,1041166
2025-01-24,3240.47,3258.32,3217.99,3235.81,1023472
2025-01-27,3273.95,3309.86,3236.17,3272.06,955433
2025-01-28,3266.55,3294.02,3248.07,3275.49,621518
2025-01-29,3242.67,3287.65,3208.59,3253.46,2113811
2025-01-30,3198.64,3220.64,3189.16,3211.13,1451022
2025-01-31,3330.33,3367.59,3280.95,3318.07,1681946
2025-02-03,3287.56,3311.47,3274.53,3298.4,1117398
2025-02-04,3257.11,3279.79,3223.83,3246.44,1121969
2025-02-05,3249.27,3276.87,3237.73,3265.28,685332
2025-02-06,3366.78,3391.91,3343.72,3368.83,5355515
2025-02-07,3397.49,3419.97,3373.0,3395.46,932664
2025-02-10,3366.57,3420.36,3324.89,3378.53,1648594
2025-02-11,3418.37,3459.3,3380.23,3421.13,1184176
2025-02-12,3294.94,3334.13,3257.73,3296.9,651945
2025-02-13,3301.76,3340.97,3266.74,3305.9,1532429
2025-02-14,3311.28,3325.32,3298.29,3312.32,835754
2025-02-17,3205.87,3232.4,3182.78,3209.29,744038
2025-02-18,3174.29,3200.0,3140.99,3166.64,1818366
2025-02-19,3199.85,3231.63,3180.39,3212.09,775811
2025-02-20,3184.0,3207.24,3173.29,3196.48,1615117
2025-02-21,3155.16,3174.66,3145.8,3165.27,519272
2025-02-24,3254.78,3286.56,3211.75,3243.42,898173
2025-02-25,3235.2,3264.04,3195.69,3224.44,452994
2025-02-26,3173.93,3222.29,3139.45,3187.66,3428335
2025-02-27,3264.68,3288.26,3256.48,3280.02,823446
2025-02-28,3265.75,3276.6,3245.48,3256.31,2379457
2025-03-03,3274.83,3308.77,3239.25,3273.17,514069
2025-03-04,3325.11,3352.43,3294.03,3321.31,2040461
2025-03-05,3346.41,3366.65,3334.18,3354.4,1983366
2025-03-06,3399.73,3417.86,3368.25,3386.31,1213842
2025-03-07,3254.62,3269.84,3238.83,3254.05,1424413
2025-03-10,3294.92,3317.95,3274.25,3297.27,1032582
2025-03-11,3275.14,3291.06,3249.24,3265.12,2119261
2025-03-12,3156.63,3177.82,3143.57,3164.72,2694187
2025-03-13,3205.6,3243.99,3183.13,3221.4,540268
2025-03-14,3229.26,3253.66,3209.91,3234.28,2138995
2025-03-17,3210.6,3253.57,3181.17,3224.02,4112894
2025-03-18,3123.59,3149.34,3086.8,3112.46,1404205
2025-03-19,3077.89,3089.23,3054.0,3065.28,3048471
2025-03-20,3048.24,3073.53,3036.72,3061.95,1086893
2025-03-21,3050.98,3074.07,3037.02,3060.07,660034
2025-03-24,3018.29,3054.72,2981.59,3018.02,1622695
2025-03-25,2990.03,3006.26,2965.35,2981.53,999375
2025-03-26,2967.41,2995.34,2929.92,2957.75,1086402
2025-03-27,2989.39,3008.12,2979.35,2998.06,798469
2025-03-28,2987.27,3031.38,2951.12,2995.14,2647142
2025-03-31,2988.14,3023.56,2962.94,2998.28,2142296
2025-04-01,3043.25,3087.19,3011.33,3055.15,1096092
2025-04-02,3020.14,3047.13,2988.25,3015.19,1523225
2025-04-03,3054.97,3080.46,3017.89,3043.29,1305434
2025-04-04,3021.96,3041.17,2994.8,3013.96,1249424
2025-04-07,3045.87,3060.93,3024.49,3039.52,1869063
2025-04-08,3070.67,3092.2,3050.62,3072.14,1000192
2025-04-09,2999.86,3021.34,2976.99,2998.46,1797612
2025-04-10,2995.54,3031.59,2951.85,2987.81,2337039
2025-04-11,2974.53,3005.99,2936.6,2967.99,3345777
2025-04-14,2957.93,2984.08,2929.65,2955.78,1571224
2025-04-15,2909.81,2941.37,2874.31,2905.83,1334785
2025-04-16,2881.62,2905.31,2853.7,2877.35,829143
2025-04-17,2920.73,2947.96,2882.58,2909.71,1369120
2025-04-18,2926.55,2961.68,2894.71,2929.8,853569
2025-04-21,2977.18,3013.55,2929.75,2965.98,664868
2025-04-22,2990.58,3026.19,2966.48,3002.0,1012652
2025-04-23,2980.07,3007.55,2963.47,2990.89,864434
2025-04-24,2919.5,2947.61,2900.13,2928.18,569791
2025-04-25,2913.86,2936.7,2892.85,2915.68,1332660
2025-04-28,2763.58,2788.85,2751.81,2777.02,1886927
2025-04-29,2742.67,2763.34,2720.07,2740.72,1518199
2025-04-30,2814.23,2847.3,2786.68,2819.69,874226
2025-05-01,2879.19,2921.99,2850.87,2893.53,688196
2025-05-02,2881.21,2888.72,2862.46,2869.94,968125
2025-05-05,2850.79,2867.57,2820.04,2836.73,2062374
2025-05-06,2869.81,2891.36,2856.91,2878.41,3453243
2025-05-07,2836.41,2860.63,2802.4,2826.54,468117
2025-05-08,2848.14,2878.28,2829.01,2859.07,2227570
2025-05-09,2847.08,2875.3,2832.18,2860.32,621028
2025-05-12,2863.21,2892.24,2841.76,2870.73,1944799
2025-05-13,2919.45,2942.49,2907.55,2930.54,2135025
2025-05-14,2972.29,2998.22,2954.52,2980.4,2217078
2025-05-15,3097.69,3110.61,3078.73,3091.63,2418335
2025-05-16,3127.04,3153.23,3115.92,3142.06,720679
2025-05-19,3175.34,3214.04,3125.33,3163.89,3576701
2025-05-20,3138.76,3161.39,3126.21,3148.8,687001
2025-05-21,3158.85,3198.59,3134.12,3173.74,922310
2025-05-22,3182.21,3217.21,3139.56,3174.48,640759
2025-05-23,3150.87,3186.64,3117.44,3153.18,796642
2025-05-26,3157.48,3193.36,3123.68,3159.54,2560777
2025-05-27,3250.31,3287.78,3206.58,3243.98,1284579
2025-05-28,3316.62,3335.51,3288.89,3307.72,3073231
2025-05-29,3354.01,3392.45,3307.99,3346.35,897776
2025-05-30,3285.68,3319.17,3237.59,3270.93,461565
2025-06-02,3281.62,3332.77,3243.18,3294.19,779791
2025-06-03,3250.43,3290.52,3208.19,3248.25,1118250
2025-06-04,3225.77,3247.69,3215.01,3236.89,1596605
2025-06-05,3263.46,3284.99,3229.59,3251.03,765806
2025-06-06,3325.79,3362.5,3299.64,3336.26,1741973
2025-06-09,3401.43,3442.23,3363.34,3404.11,1567493
2025-06-10,3393.9,3419.93,3377.02,3403.01,1132936
2025-06-11,3410.53,3438.96,3395.21,3423.58,1154612
2025-06-12,3382.81,3423.96,3328.29,3369.26,1542838
2025-06-13,3412.62,3436.13,3378.59,3402.03,976637
2025-06-16,3472.14,3497.15,3448.48,3473.48,2126416
2025-06-17,3443.12,3473.77,3415.92,3446.54,1698821
2025-06-18,3483.21,3518.21,3439.35,3474.26,2342440
2025-06-19,3492.64,3528.5,3460.86,3496.68,1368271
2025-06-20,3549.19,3583.07,3523.47,3557.28,884041
2025-06-23,3609.94,3629.82,3577.02,3596.83,647423
2025-06-24,3628.63,3659.56,3580.52,3611.3,1857545
2025-06-25,3664.79,3718.97,3627.47,3681.48,1649963
2025-06-26,3704.75,3733.3,3684.01,3712.51,600777
2025-06-27,3835.14,3880.26,3793.02,3838.1,1258727
2025-06-30,3825.52,3864.89,3776.77,3816.05,1905192
2025-07-01,3812.12,3827.07,3796.84,3811.79,755386
2025-07-02,3829.42,3859.53,3784.67,3814.67,1794284
2025-07-03,3757.43,3803.04,3715.88,3761.44,2446276
2025-07-04,3783.47,3804.57,3764.92,3786.02,850524
2025-07-07,3784.46,3814.51,3741.86,3771.82,1783264
2025-07-08,3796.23,3836.21,3771.35,3811.23,548952
2025-07-09,3822.89,3866.77,3771.05,3814.83,1238650
2025-07-10,3728.52,3760.17,3699.86,3731.49,1227823
2025-07-11,3761.03,3795.29,3725.68,3759.93,1025693
2025-07-14,3779.54,3817.53,3753.98,3791.89,1480831
2025-07-15,3809.69,3853.89,3779.59,3823.68,2025831
2025-07-16,3817.87,3857.84,3769.24,3809.12,1464973
2025-07-17,3731.05,3763.99,3708.97,3741.85,2139052
2025-07-18,3630.29,3679.09,3597.9,3646.55,3689077
2025-07-21,3625.08,3665.21,3591.04,3631.12,1906213
2025-07-22,3643.82,3663.22,3632.18,3651.56,1994299
2025-07-23,3645.77,3699.07,3605.29,3658.45,1017553
2025-07-24,3619.42,3659.07,3566.55,3606.05,1641198
2025-07-25,3564.92,3617.81,3525.24,3577.99,2141729
2025-07-28,3580.83,3614.14,3548.19,3581.5,1076028
2025-07-29,3504.65,3530.34,3479.47,3505.15,1229503
2025-07-30,3539.95,3587.51,3503.02,3550.47,747771
2025-07-31,3627.01,3644.48,3593.53,3610.92,2110124
2025-08-01,3491.77,3532.6,3445.62,3486.39,610468
2025-08-04,3607.11,3631.81,3565.43,3590.01,937298
2025-08-05,3669.83,3715.53,3639.62,3685.19,3821764
2025-08-06,3666.12,3721.13,3629.34,3684.17,1089056
2025-08-07,3563.48,3602.03,3519.92,3558.42,4713436
2025-08-08,3540.1,3563.6,3506.11,3529.54,881193
2025-08-11,3498.58,3540.65,3449.68,3491.67,1203321
2025-08-12,3464.78,3492.96,3428.13,3456.23,1611019
2025-08-13,3531.88,3570.05,3501.95,3540.06,1908790
2025-08-14,3504.65,3529.17,3482.15,3506.66,1761756
2025-08-15,3450.15,3503.92,3412.92,3466.51,2204835
2025-08-18,3361.67,3413.66,3321.19,3373.04,594546
2025-08-19,3384.11,3435.54,3349.1,3400.36,1565753
2025-08-20,3377.42,3393.75,3358.52,3374.84,295502
2025-08-21,3345.33,3376.26,3320.51,3351.39,2110452
2025-08-22,3315.88,3340.98,3292.74,3317.82,856893
2025-08-25,3291.76,3303.83,3264.2,3276.21,1367151
2025-08-26,3302.12,3340.06,3263.7,3301.63,1216589
2025-08-27,3280.53,3315.8,3245.91,3281.17,471392
2025-08-28,3186.33,3240.96,3147.38,3201.82,3631015
2025-08-29,3199.71,3213.35,3187.28,3200.92,1852753
2025-09-01,3269.19,3294.72,3228.3,3253.71,586737
2025-09-02,3241.64,3276.46,3217.35,3252.09,372914
2025-09-03,3310.07,3348.3,3271.57,3309.81,583647
2025-09-04,3297.9,3314.93,3278.97,3295.99,558350
2025-09-05,3246.25,3274.74,3224.54,3252.99,2537757
2025-09-08,3255.2,3295.76,3198.69,3239.04,782590
2025-09-09,3079.91,3094.95,3054.6,3069.59,1857757
2025-09-10,3041.35,3087.82,3006.69,3053.02,1646676
2025-09-11,3046.86,3069.03,3011.16,3033.22,2232615
2025-09-12,2981.24,3009.44,2941.12,2969.21,1727036
2025-09-15,3006.6,3027.52,2987.0,3007.91,10667556
2025-09-16,3039.68,3050.16,3016.2,3026.64,995839
2025-09-17,3025.61,3049.8,2999.75,3023.93,2385830
2025-09-18,3065.39,3081.67,3038.1,3054.32,2420961
2025-09-19,3119.85,3157.36,3092.18,3129.59,387759
2025-09-22,3192.24,3210.54,3166.11,3184.35,1423346
2025-09-23,3191.15,3229.4,3155.2,3193.43,995536
2025-09-24,3209.3,3233.22,3200.21,3224.09,671889
2025-09-25,3298.25,3348.24,3257.87,3307.74,594134
2025-09-26,3196.19,3234.7,3162.1,3200.57,1030558
2025-09-29,3224.16,3271.89,3191.96,3239.54,1097863
2025-09-30,3215.5,3256.32,3178.99,3219.77,647907
2025-10-01,3220.25,3251.01,3176.19,3206.82,1551999
2025-10-02,3169.11,3209.12,3142.33,3182.23,800957
2025-10-03,3181.02,3198.15,3162.96,3180.08,1321148
2025-10-06,3138.44,3174.22,3102.83,3138.6,1130496
2025-10-07,3107.99,3117.37,3083.87,3093.2,1273816
2025-10-08,3091.12,3110.9,3075.7,3095.45,2366226
2025-10-09,3138.74,3175.21,3088.22,3124.52,2453586
2025-10-10,3028.98,3064.58,2984.7,3020.19,923301
2025-10-13,3064.82,3078.61,3042.17,3055.91,1627394
2025-10-14,3052.18,3090.48,3023.75,3061.96,627598
2025-10-15,3145.33,3181.13,3103.74,3139.47,1474838
2025-10-16,3179.11,3215.89,3138.74,3175.48,2167022
2025-10-17,3169.99,3191.16,3148.12,3169.29,757208
2025-10-20,3247.83,3272.39,3224.71,3249.26,2110478
2025-10-21,3183.4,3209.49,3152.78,3178.83,736002
2025-10-22,3216.29,3243.38,3177.13,3204.11,1065219
2025-10-23,3141.39,3189.16,3106.2,3153.83,879589
2025-10-24,3198.11,3232.99,3177.9,3212.68,468329
2025-10-27,3186.06,3205.98,3158.01,3177.88,3533354
2025-10-28,3109.62,3128.01,3084.46,3102.81,1022348
2025-10-29,3009.11,3018.04,2997.68,3006.59,1063303
2025-10-30,3063.02,3090.9,3040.21,3068.05,1611697
2025-10-31,3059.18,3081.82,3042.61,3065.23,2955193
2025-11-03,3038.03,3070.7,3002.01,3034.64,4170875
2025-11-04,3010.28,3020.9,2991.94,3002.53,1084608
2025-11-05,2913.14,2936.24,2893.94,2917.02,1800183
2025-11-06,2977.35,3007.63,2960.46,2990.68,888219
2025-11-07,3126.76,3164.28,3087.83,3125.34,487931
2025-11-10,3158.8,3191.69,3121.08,3153.92,1615334
2025-11-11,3158.37,3171.85,3140.43,3153.9,1772545
2025-11-12,3134.15,3151.0,3105.9,3122.7,1058823
2025-11-13,3188.09,3219.06,3158.65,3189.61,1087861
2025-11-14,3283.02,3323.66,3242.88,3283.51,2770544
2025-11-17,3314.07,3330.29,3292.91,3309.11,2791358
2025-11-18,3377.73,3397.84,3344.57,3364.61,1130756
2025-11-19,3336.86,3364.23,3308.14,3335.5,1543740
2025-11-20,3358.92,3387.38,3340.02,3368.43,1029647
2025-11-21,3336.92,3381.48,3306.66,3351.09,798612
2025-11-24,3352.68,3361.72,3342.23,3351.27,1211899
2025-11-25,3285.5,3304.31,3274.95,3293.73,523918
2025-11-26,3311.88,3323.13,3284.69,3295.88,756338
2025-11-27,3324.77,3349.37,3303.04,3327.63,3633467
2025-11-28,3243.81,3254.73,3218.66,3229.53,900548
2025-12-01,3214.38,3240.5,3191.54,3217.64,2274246
2025-12-02,3188.96,3202.35,3173.17,3186.56,542387
2025-12-03,3199.42,3228.83,3177.1,3206.46,1206581
2025-12-04,3200.42,3232.14,3180.24,3211.89,223807
2025-12-05,3113.35,3133.19,3103.75,3123.57,568807
2025-12-08,3111.36,3151.52,3085.44,3125.48,2549752
2025-12-09,3176.65,3190.41,3159.0,3172.74,1270828
2025-12-10,3140.43,3184.07,3104.97,3148.51,717939
2025-12-11,3126.93,3143.33,3117.1,3133.47,1329411
