Date,Open,High,Low,Close,Volume
2024-06-04,607.56,611.59,602.2,606.22,1002170
2024-06-05,592.48,598.32,588.3,594.12,948247
2024-06-06,606.38,613.04,601.89,608.53,1156316
2024-06-07,598.76,602.85,594.71,598.8,1459257
2024-06-10,617.32,622.7,611.62,616.99,609412
2024-06-11,642.2,646.67,635.92,640.37,1110321
2024-06-12,627.36,633.01,623.52,629.16,529021
2024-06-13,635.74,640.13,628.93,633.31,690318
2024-06-14,625.69,633.08,619.85,627.22,921061
2024-06-17,630.63,634.58,627.4,631.35,426378
2024-06-18,650.82,658.6,641.86,649.62,1389962
2024-06-19,669.74,672.02,664.22,666.49,402841
2024-06-20,655.96,663.35,645.73,653.08,597140
2024-06-21,666.27,676.42,658.63,668.76,444479
2024-06-24,676.5,680.64,671.85,675.98,1613721
2024-06-25,679.83,688.91,672.31,681.38,2269006
2024-06-26,694.47,701.56,687.88,694.97,707952
2024-06-27,674.71,682.72,668.29,676.28,2329364
2024-06-28,677.1,680.8,670.66,674.34,454886
2024-07-01,671.81,674.31,666.59,669.08,1469724
2024-07-02,653.62,662.94,646.39,655.69,439744
2024-07-03,674.23,677.91,667.56,671.21,642441
2024-07-04,677.33,682.35,670.58,675.59,596450
2024-07-05,667.39,672.72,664.57,669.89,780985
2024-07-08,657.21,661.68,655.31,659.76,875748
2024-07-09,662.19,672.6,654.29,664.66,1123287
2024-07-10,663.29,670.91,658.03,665.63,2260960
2024-07-11,667.76,676.74,659.83,668.81,660433
2024-07-12,666.9,671.5,663.65,668.25,804301
2024-07-15,674.97,676.77,671.94,673.74,920412
2024-07-16,661.97,665.37,658.98,662.38,814026
2024-07-17,661.81,669.69,656.23,664.09,3299526
2024-07-18,687.77,694.67,677.7,684.57,958045
2024-07-19,708.66,716.9,697.04,705.25,1713119
2024-07-22,701.12,703.5,698.8,701.18,951623
2024-07-23,724.04,728.1,718.92,722.98,1437788
2024-07-24,727.96,736.21,719.47,727.72,2456145
2024-07-25,722.39,732.87,714.94,725.39,2118401
2024-07-26,728.24,734.29,720.49,726.53,1240461
2024-07-29,728.99,733.4,726.21,730.61,1398513
2024-07-30,725.56,730.12,722.13,726.68,2478892
2024-07-31,725.08,731.17,722.35,728.43,1042234
2024-08-01,726.62,734.22,719.14,726.75,1568110
2024-08-02,733.26,738.13,728.17,733.04,1245024
2024-08-05,732.24,742.26,723.46,733.46,2513591
2024-08-06,749.39,752.58,745.96,749.15,1213869
2024-08-07,782.05,788.34,772.47,778.73,414776
2024-08-08,781.6,788.8,773.97,781.16,555865
2024-08-09,781.24,785.3,777.71,781.76,971525
2024-08-12,765.59,773.43,760.9,768.72,1174087
2024-08-13,767.24,774.13,758.36,765.22,1379554
2024-08-14,767.89,772.84,761.88,766.81,1033178
2024-08-15,771.91,778.0,763.12,769.19,1127534
2024-08-16,766.05,775.63,759.14,768.69,510511
2024-08-19,781.69,789.61,773.97,781.88,557593
2024-08-20,775.95,779.07,773.85,776.98,2526614
2024-08-21,795.22,800.58,792.88,798.23,665484
2024-08-22,790.64,796.03,783.72,789.09,2071971
2024-08-23,790.16,803.34,780.58,793.71,288315
2024-08-26,780.59,785.77,773.64,778.81,1549574
2024-08-27,801.56,805.65,793.66,797.73,1737829
2024-08-28,811.61,821.27,799.42,809.05,1140266
2024-08-29,802.86,811.67,794.88,803.69,972167
2024-08-30,785.86,788.77,783.02,785.93,955262
2024-09-02,788.4,794.27,783.29,789.15,1076633
2024-09-03,788.31,796.43,779.2,787.31,2106517
2024-09-04,783.35,790.47,773.72,780.81,1544546
2024-09-05,766.55,774.74,757.71,765.89,1381754
2024-09-06,781.9,788.1,777.32,783.51,829401
2024-09-09,805.59,808.9,803.43,806.74,4390841
2024-09-10,818.24,826.25,812.15,820.15,475698
2024-09-11,822.45,828.24,814.8,820.59,1085399
2024-09-12,833.72,836.4,828.1,830.77,883000
2024-09-13,831.92,835.01,826.19,829.27,2878874
2024-09-16,805.62,810.81,798.05,803.22,881067
2024-09-17,803.48,812.34,796.69,805.52,1346802
2024-09-18,807.8,819.81,799.64,811.61,1326984
2024-09-19,781.45,791.4,773.76,783.68,1689024
2024-09-20,760.84,765.39,753.69,758.22,497722
2024-09-23,759.68,767.72,750.65,758.67,2640995
2024-09-24,749.66,759.28,742.17,751.77,3028956
2024-09-25,757.33,762.34,749.31,754.3,1200349
2024-09-26,789.81,798.67,779.72,788.57,895225
2024-09-27,770.8,779.68,764.71,773.58,722173
2024-09-30,790.08,792.87,783.42,786.2,1514368
2024-10-01,825.73,829.66,818.64,822.55,598720
2024-10-02,817.47,828.37,810.11,820.98,1426044
2024-10-03,825.55,830.41,818.6,823.44,1011970
2024-10-04,808.71,814.5,805.79,811.57,659850
2024-10-07,818.3,829.45,808.61,819.75,5217503
2024-10-08,820.36,830.5,813.68,823.79,1270622
2024-10-09,822.53,825.6,819.8,822.86,720328
2024-10-10,819.07,825.1,811.46,817.47,1575901
2024-10-11,798.66,805.55,795.18,802.05,765630
2024-10-14,810.3,813.86,807.25,810.81,1021952
2024-10-15,816.59,820.01,810.41,813.82,2564476
2024-10-16,833.64,839.58,826.74,832.68,724738
2024-10-17,843.41,848.53,835.59,840.69,1562725
2024-10-18,855.95,861.57,852.85,858.46,567395
2024-10-21,863.26,869.97,853.96,860.65,455717
2024-10-22,866.12,873.55,858.09,865.52,841942
2024-10-23,867.42,874.58,861.94,869.09,610923
2024-10-24,871.81,879.0,867.9,875.08,4805699
2024-10-25,857.73,868.56,851.25,862.03,1305642
2024-10-28,861.17,871.4,852.22,862.44,1576632
2024-10-29,858.61,861.75,851.36,854.48,1726657
2024-10-30,867.23,874.95,858.05,865.75,1011225
2024-10-31,834.82,838.83,831.49,835.49,1536488
2024-11-01,840.99,843.57,834.87,837.44,815327
2024-11-04,860.02,868.98,850.53,859.48,1403464
2024-11-05,872.42,874.75,868.1,870.42,1087493
2024-11-06,877.2,891.43,867.41,881.59,1815691
2024-11-07,871.4,879.49,865.71,873.77,1198346
2024-11-08,854.52,859.85,850.54,855.87,421681
2024-11-11,852.31,861.85,841.07,850.59,993331
2024-11-12,866.81,872.82,858.15,864.14,3282781
2024-11-13,884.99,888.3,880.27,883.57,616240
2024-11-14,875.09,888.22,866.09,879.17,406054
2024-11-15,874.82,881.53,869.27,875.98,2127848
2024-11-18,871.72,874.07,866.26,868.61,2164650
2024-11-19,854.01,864.81,846.78,857.55,944099
2024-11-20,857.31,861.96,850.14,854.79,1352664
2024-11-21,827.08,831.11,823.46,827.48,4603244
2024-11-22,840.55,850.81,832.87,843.1,2511020
2024-11-25,856.28,860.7,848.25,852.64,1818387
2024-11-26,839.65,846.73,835.4,842.46,1529623
2024-11-27,856.99,863.83,849.18,856.01,852601
2024-11-28,854.61,862.34,848.32,856.04,1166147
2024-11-29,855.71,866.09,844.92,855.3,877685
2024-12-02,864.47,874.37,852.88,862.76,1832634
2024-12-03,873.34,880.18,863.19,870.0,1435247
2024-12-04,887.02,895.8,875.09,883.83,1977625
2024-12-05,872.69,881.44,866.58,875.31,975958
2024-12-06,904.71,911.66,896.48,903.42,1089232
2024-12-09,886.2,895.1,880.31,889.2,1592433
2024-12-10,867.49,874.62,857.71,864.81,2239834
2024-12-11,860.43,864.26,855.99,859.82,2286738
2024-12-12,878.18,886.42,866.92,875.13,826483
2024-12-13,868.35,879.67,857.56,868.87,546773
2024-12-16,871.49,874.64,867.44,870.58,1362384
2024-12-17,886.72,896.75,876.62,886.65,973953
2024-12-18,866.37,874.22,858.09,865.93,1684330
2024-12-19,875.95,885.3,866.69,876.04,1958716
2024-12-20,881.11,890.97,870.0,879.85,2211662
2024-12-23,892.16,900.62,879.61,888.03,1570792
2024-12-24,877.45,890.94,867.88,881.33,983476
2024-12-25,896.99,908.88,886.9,898.78,763743
2024-12-26,891.6,904.02,881.29,893.69,1998653
2024-12-27,894.51,902.79,886.09,894.37,722716
2024-12-30,907.81,918.43,901.29,911.88,1061808
2024-12-31,920.52,927.43,912.5,919.4,704961
2025-01-01,910.09,917.91,905.6,913.41,831351
2025-01-02,905.53,915.14,899.43,909.03,2316341
2025-01-03,895.62,901.46,890.64,896.48,669401
2025-01-06,904.18,913.33,899.37,908.5,1307208
2025-01-07,893.46,897.84,888.88,893.26,938373
2025-01-08,885.52,895.29,878.56,888.3,5147301
2025-01-09,881.79,884.52,875.7,878.42,1031534
2025-01-10,885.64,895.82,879.84,889.99,1412146
2025-01-13,905.85,913.4,897.93,905.47,949962
2025-01-14,885.09,894.99,878.21,888.09,674471
2025-01-15,867.12,873.02,863.74,869.62,993228
2025-01-16,882.66,891.15,877.14,885.61,1959437
2025-01-17,902.49,911.89,893.05,902.45,618665
2025-01-20,900.61,908.2,890.73,898.3,1003264
2025-01-21,898.39,907.97,887.74,897.3,821019
2025-01-22,899.74,904.47,893.73,898.44,1867509
2025-01-23,889.37,893.31,881.54,885.46,933902
2025-01-24,860.08,868.82,855.22,863.94,501794
2025-01-27,856.75,866.08,845.11,854.41,1949235
2025-01-28,861.65,866.29,859.3,863.94,1684609
2025-01-29,855.37,868.45,846.38,859.42,1193585
2025-01-30,853.55,862.84,843.09,852.37,1601222
2025-01-31,869.48,879.99,860.55,871.04,218690
2025-02-03,882.06,891.67,875.75,885.34,2544387
2025-02-04,893.56,904.07,879.03,889.49,1178978
2025-02-05,872.96,878.72,865.07,870.81,688519
2025-02-06,882.47,885.83,875.27,878.61,5849797
2025-02-07,885.15,889.13,877.8,881.76,1449033
2025-02-10,861.14,864.84,854.02,857.71,718074
2025-02-11,865.26,872.21,859.07,866.02,873400
2025-02-12,867.17,873.19,857.73,863.73,2684625
2025-02-13,854.09,865.82,844.78,856.48,1283276
2025-02-14,844.74,847.17,838.83,841.25,1669452
2025-02-17,843.36,853.26,829.71,839.57,1218564
2025-02-18,849.45,852.71,842.81,846.06,796283
2025-02-19,850.57,860.1,839.75,849.27,879368
2025-02-20,857.7,865.84,847.02,855.13,1872592
2025-02-21,847.7,856.26,836.49,845.03,2511342
2025-02-24,838.76,843.78,833.43,838.45,354887
2025-02-25,831.95,839.6,824.6,832.24,1929594
2025-02-26,847.72,858.9,840.19,851.34,1259701
2025-02-27,845.59,852.22,842.05,848.67,1012823
2025-02-28,854.71,863.38,841.86,850.48,955003
2025-03-03,865.91,871.36,856.8,862.23,1531350
2025-03-04,860.33,867.91,852.88,860.47,1189252
2025-03-05,851.29,861.65,839.5,849.84,1198452
2025-03-06,838.58,844.78,828.59,834.77,2360501
2025-03-07,806.81,812.19,801.38,806.75,3288776
2025-03-10,788.55,794.27,785.65,791.35,2726835
2025-03-11,783.5,793.14,774.66,784.29,2154521
2025-03-12,798.38,804.43,790.15,796.18,1362485
2025-03-13,788.28,796.89,778.39,786.99,773451
2025-03-14,790.56,800.92,780.76,791.11,1849057
2025-03-17,795.11,800.87,787.52,793.27,833157
2025-03-18,803.81,807.88,800.21,804.27,903216
2025-03-19,803.41,805.74,797.87,800.18,762503
2025-03-20,773.59,785.63,764.16,776.17,1054366
2025-03-21,799.49,808.82,788.53,797.84,619984
2025-03-24,798.52,810.67,788.91,801.03,1632771
2025-03-25,782.12,790.46,777.16,785.47,2146968
2025-03-26,797.25,801.67,794.49,798.91,3491281
2025-03-27,795.64,803.69,787.43,795.48,1102317
2025-03-28,799.84,807.37,795.18,802.69,1121716
2025-03-31,794.69,804.3,784.62,794.22,471416
2025-04-01,788.83,796.68,783.98,791.8,1776890
2025-04-02,768.47,770.41,765.41,767.36,1006660
2025-04-03,773.03,775.03,768.42,770.41,1215068
2025-04-04,773.13,775.41,769.35,771.63,986616
2025-04-07,767.19,772.0,764.98,769.79,1796790
2025-04-08,774.52,781.81,768.91,776.18,342184
2025-04-09,764.39,769.12,759.23,763.96,716468
2025-04-10,786.09,797.56,776.88,788.32,4480368
2025-04-11,779.56,786.3,771.33,778.06,1023469
2025-04-14,777.47,785.18,766.96,774.63,1858731
2025-04-15,791.29,800.36,779.46,788.49,1257931
2025-04-16,806.11,813.74,797.44,805.06,2466762
2025-04-17,818.81,821.21,815.38,817.78,1361082
2025-04-18,817.3,823.33,812.22,818.25,1366476
2025-04-21,831.79,838.22,825.41,831.84,1430790
2025-04-22,826.78,834.42,822.81,830.44,855831
2025-04-23,821.04,824.25,816.94,820.15,1376199
2025-04-24,831.21,840.65,820.56,829.98,437469
2025-04-25,844.53,850.49,840.69,846.64,2165918
2025-04-28,848.38,852.7,840.39,844.68,1640720
2025-04-29,856.25,858.82,851.07,853.62,944435
2025-04-30,857.23,864.71,845.79,853.24,2375654
2025-05-01,843.96,851.4,836.5,843.94,1116626
2025-05-02,829.05,833.59,825.49,830.02,1558300
2025-05-05,842.75,845.72,836.95,839.91,492041
2025-05-06,839.98,849.92,832.03,841.96,1385350
2025-05-07,846.97,855.72,837.43,846.17,790943
2025-05-08,834.21,844.83,824.91,835.51,611859
2025-05-09,823.98,830.15,819.5,825.67,2435775
2025-05-12,838.13,846.72,830.71,839.29,545192
2025-05-13,830.19,836.94,820.87,827.6,749290
2025-05-14,831.16,834.86,829.04,832.73,2336815
2025-05-15,828.53,838.19,820.76,830.4,1318589
2025-05-16,830.34,839.07,825.59,834.3,2424746
2025-05-19,837.95,848.6,828.33,838.98,1805176
2025-05-20,821.33,827.72,814.03,820.42,793488
2025-05-21,801.06,810.05,794.53,803.5,2625919
2025-05-22,798.56,805.4,788.53,795.35,1366155
2025-05-23,786.27,790.12,779.6,783.43,458967
2025-05-26,787.81,796.7,779.94,788.82,2812151
2025-05-27,794.07,802.55,785.34,793.81,1008655
2025-05-28,793.82,799.83,783.99,789.97,934193
2025-05-29,798.05,801.46,792.94,796.34,1156429
2025-05-30,812.32,818.78,802.91,809.35,1626198
2025-06-02,817.19,825.93,808.98,817.71,425703
2025-06-03,806.88,809.33,801.19,803.62,1073265
2025-06-04,809.43,818.66,799.8,809.02,2825656
2025-06-05,794.6,798.95,791.84,796.19,940245
2025-06-06,797.67,805.71,786.41,794.42,1390287
2025-06-09,790.17,796.93,782.26,789.01,1057519
2025-06-10,759.09,766.08,751.55,758.53,447909
2025-06-11,740.49,744.21,733.57,737.28,1107968
2025-06-12,748.8,754.26,745.59,751.04,1256954
2025-06-13,747.35,753.15,743.89,749.67,1019724
2025-06-16,749.34,751.49,745.23,747.37,548170
2025-06-17,756.02,764.28,749.17,757.42,645680
2025-06-18,737.75,745.42,728.19,735.84,882478
2025-06-19,751.78,754.48,746.11,748.8,1051392
2025-06-20,741.3,746.22,739.07,743.97,1239017
2025-06-23,745.01,747.66,741.41,744.05,5990437
2025-06-24,747.58,757.01,739.05,748.47,957973
2025-06-25,751.37,754.64,745.33,748.59,2728576
2025-06-26,758.35,766.03,748.16,755.82,1664640
2025-06-27,754.54,756.46,749.67,751.58,701282
2025-06-30,767.81,775.38,757.78,765.33,4892147
2025-07-01,748.14,752.2,746.02,750.07,1823898
2025-07-02,738.81,745.06,733.76,739.99,676003
2025-07-03,721.71,729.95,714.51,722.75,1815550
2025-07-04,728.92,738.49,721.11,730.67,887959
2025-07-07,750.25,752.73,746.04,748.51,480015
2025-07-08,730.6,737.22,724.6,731.22,2698799
2025-07-09,735.7,743.45,725.44,733.17,1497567
2025-07-10,750.93,757.94,742.17,749.17,904900
2025-07-11,756.38,766.61,748.86,759.06,1769751
2025-07-14,773.51,783.44,766.56,776.46,923167
2025-07-15,773.95,781.35,766.88,774.28,660607
2025-07-16,765.18,767.3,761.07,763.19,1054624
2025-07-17,769.72,775.71,762.95,768.93,2902717
2025-07-18,790.4,797.82,783.28,790.7,1332682
2025-07-21,790.57,799.4,782.4,791.23,650797
2025-07-22,774.64,785.94,765.37,776.65,1525731
2025-07-23,777.73,783.58,768.24,774.06,1281014
2025-07-24,730.27,738.94,720.43,729.09,424632
2025-07-25,735.66,744.3,726.19,734.81,312565
2025-07-28,733.95,743.49,728.06,737.57,1735240
2025-07-29,737.15,747.14,729.58,739.55,2207510
2025-07-30,732.12,739.4,726.51,733.78,1159149
2025-07-31,735.6,740.51,728.52,733.41,1515340
2025-08-01,725.2,729.74,718.96,723.48,1309094
2025-08-04,730.44,736.92,721.43,727.89,1703482
2025-08-05,726.83,730.26,721.74,725.16,891143
2025-08-06,722.4,732.18,713.57,723.33,1591149
2025-08-07,715.81,724.36,707.18,715.72,915614
2025-08-08,719.49,723.72,713.13,717.35,1780096
2025-08-11,729.74,738.73,721.8,730.78,517371
2025-08-12,725.41,728.04,722.47,725.09,1314171
2025-08-13,712.72,723.4,705.49,716.14,955685
2025-08-14,741.11,749.53,729.27,737.65,1037283
2025-08-15,730.2,737.13,725.47,732.38,2205604
2025-08-18,742.34,746.18,739.42,743.26,1651994
2025-08-19,743.75,752.88,736.38,745.49,1812289
2025-08-20,731.61,738.95,727.84,735.17,1501517
2025-08-21,740.53,746.9,732.19,738.54,1204894
2025-08-22,722.61,726.45,717.51,721.34,4087839
2025-08-25,730.12,733.9,725.24,729.02,2331617
2025-08-26,732.37,737.78,728.54,733.94,2747517
2025-08-27,748.51,753.36,743.08,747.93,197612
2025-08-28,774.48,777.68,771.9,775.11,3948950
2025-08-29,769.2,775.41,759.77,765.95,1147116
2025-09-01,788.16,793.61,781.54,786.98,733728
2025-09-02,779.62,784.98,774.41,779.77,1452919
2025-09-03,781.37,790.74,770.84,780.19,651568
2025-09-04,767.07,774.5,756.68,764.08,3990653
2025-09-05,747.01,755.26,735.41,743.63,798892
2025-09-08,742.27,746.83,739.1,743.66,1012867
2025-09-09,740.69,748.45,734.85,742.6,2641128
2025-09-10,724.35,733.37,717.08,726.08,1560688
2025-09-11,726.8,733.72,717.38,724.27,577306
2025-09-12,722.23,730.35,716.06,724.16,2406762
2025-09-15,712.77,718.55,705.54,711.3,1442146
2025-09-16,723.15,725.87,719.51,722.23,1137734
2025-09-17,718.27,728.11,711.71,721.51,1564960
2025-09-18,713.43,717.8,706.74,711.09,1705039
2025-09-19,714.05,724.37,707.15,717.44,3286347
2025-09-22,727.62,729.96,722.72,725.05,599559
2025-09-23,724.01,734.1,716.55,726.61,1934524
2025-09-24,721.76,725.29,719.57,723.1,1215423
2025-09-25,727.05,734.38,718.53,725.84,1934856
2025-09-26,731.29,736.78,729.44,734.92,814246
2025-09-29,735.83,742.5,729.6,736.26,816231
2025-09-30,742.86,745.02,740.46,742.62,1207227
2025-10-01,779.12,786.77,768.66,776.28,1748375
2025-10-02,766.36,769.44,761.62,764.7,1819305
2025-10-03,736.23,743.28,726.49,733.51,1369086
2025-10-06,722.27,731.61,715.03,724.34,1997555
2025-10-07,730.28,736.34,722.33,728.37,1345317
2025-10-08,711.77,717.68,709.02,714.92,700204
2025-10-09,697.15,703.19,688.58,694.6,475184
2025-10-10,694.99,699.79,689.72,694.52,720440
2025-10-13,694.24,699.85,686.76,692.35,1442704
2025-10-14,694.32,703.39,688.54,697.59,1340879
2025-10-15,699.2,708.09,690.48,699.38,1449991
2025-10-16,723.82,727.05,720.73,723.95,1710692
2025-10-17,715.14,722.1,705.8,712.74,1388558
2025-10-20,705.66,710.51,699.78,704.61,1880278
2025-10-21,719.39,724.44,717.53,722.57,800290
2025-10-22,742.38,749.71,731.64,738.94,2442740
2025-10-23,744.88,752.68,733.88,741.65,609237
2025-10-24,741.21,751.02,732.09,741.89,672542
2025-10-27,726.66,731.34,719.16,723.82,2108515
2025-10-28,706.79,715.09,695.01,703.28,1720286
2025-10-29,688.65,693.12,684.83,689.29,1429800
2025-10-30,671.81,674.6,666.77,669.55,1245415
2025-10-31,653.84,660.56,649.41,656.11,1960599
2025-11-03,645.21,649.71,641.98,646.48,1425385
2025-11-04,638.67,643.4,633.96,638.68,976080
2025-11-05,623.92,631.67,617.53,625.26,699681
2025-11-06,610.25,615.17,607.87,612.78,1098145
2025-11-07,624.63,628.04,618.29,621.69,1468105
2025-11-10,610.6,617.1,606.93,613.42,635507
2025-11-11,601.96,609.46,595.08,602.58,2218197
2025-11-12,607.69,613.52,604.81,610.62,780172
2025-11-13,607.94,614.91,599.32,606.28,2966668
2025-11-14,604.74,608.25,600.19,603.7,2455906
2025-11-17,603.15,611.62,597.73,606.16,1983814
2025-11-18,607.9,610.75,605.79,608.64,929090
2025-11-19,603.45,607.68,598.18,602.4,668086
2025-11-20,605.65,609.6,599.79,603.72,3614873
2025-11-21,608.52,613.83,604.43,609.73,7933369
2025-11-24,616.98,620.62,613.98,617.62,3946298
2025-11-25,614.89,617.47,611.52,614.1,998064
2025-11-26,618.04,624.77,609.56,616.27,1056067
2025-11-27,630.34,633.61,624.69,627.95,2419939
2025-11-28,633.39,635.68,631.72,634.0,2349495
2025-12-01,636.21,640.28,632.43,636.49,924006
2025-12-02,621.13,623.05,618.47,620.38,1137921
2025-12-03,637.95,644.58,632.79,639.41,570760
2025-12-04,645.07,650.54,637.6,643.06,1140587
2025-12-05,632.33,639.7,624.91,632.29,909760
2025-12-08,622.02,628.37,617.86,624.2,3199831
2025-12-09,625.78,633.81,620.15,628.15,876261
2025-12-10,621.63,627.55,618.73,624.64,792535
2025-12-11,627.18,632.64,622.42,627.88,2766082
2025-12-12,626.31,634.11,618.63,626.43,673178
2025-12-15,611.07,615.86,605.91,610.69,1136809
2025-12-16,596.4,598.8,594.18,596.58,1464506
2025-12-17,597.52,602.62,593.61,598.7,1176616
2025-12-18,615.31,620.57,610.65,615.91,438466
2025-12-19,598.7,602.24,592.47,596.0,1252728
2025-12-22,604.16,609.78,596.2,601.8,1556197
2025-12-23,596.96,599.05,595.36,597.44,1179033
2025-12-24,612.21,621.99,605.18,614.93,2594559
2025-12-25,624.26,630.75,620.82,627.3,1558878
2025-12-26,627.09,634.11,622.46,629.45,973686
2025-12-29,645.1,649.15,640.03,644.07,1765226
2025-12-30,644.94,651.31,639.42,645.78,917042
2025-12-31,651.07,658.09,645.35,652.35,1773084
2026-01-01,640.98,646.33,636.87,642.21,960615
2026-01-02,656.72,667.02,649.67,659.94,956782
2026-01-05,667.51,670.37,661.35,664.19,630891
2026-01-06,675.99,684.35,664.6,672.91,1432141
2026-01-07,678.66,686.24,672.08,679.65,823262
2026-01-08,668.1,671.16,663.68,666.73,1724709
2026-01-09,654.45,662.38,649.28,657.18,2259039
2026-01-12,667.22,674.36,658.9,666.02,2071165
2026-01-13,677.23,683.44,669.89,676.09,593177
2026-01-14,666.96,670.76,661.9,665.69,996264
2026-01-15,687.97,692.9,680.65,685.56,1558583
2026-01-16,667.31,676.77,660.47,669.89,736344
2026-01-19,670.79,679.4,664.35,672.93,465420
2026-01-20,658.3,666.3,653.51,661.49,1153752
2026-01-21,658.65,664.01,653.12,658.47,2116148
2026-01-22,664.58,669.58,660.77,665.76,1920861
2026-01-23,660.73,663.17,656.03,658.47,1622513
2026-01-26,656.64,660.42,654.55,658.32,1232463
2026-01-27,662.02,666.59,654.72,659.26,346734
2026-01-28,672.45,682.58,665.11,675.21,1801514
2026-01-29,686.79,691.44,679.25,683.89,1505141
2026-01-30,697.4,703.98,687.6,694.14,662473
2026-02-02,686.12,693.73,679.26,686.86,2147886
2026-02-03,698.49,709.13,690.93,701.53,2349793
2026-02-04,688.31,693.47,683.19,688.35,1242190
2026-02-05,682.54,688.47,674.78,680.69,505617
2026-02-06,688.3,693.22,683.45,688.37,3450169
2026-02-09,701.49,703.34,698.03,699.87,1313671
2026-02-10,713.64,719.2,706.96,712.51,1516787
2026-02-11,718.39,724.99,709.67,716.25,1003522
2026-02-12,717.71,723.36,712.6,718.25,944977
