Date,Open,High,Low,Close,Volume
2024-07-23,1543.52,1556.78,1526.73,1539.96,1226351
2024-07-24,1531.99,1546.92,1518.46,1533.38,1533547
2024-07-25,1537.29,1561.81,1519.9,1544.34,3786580
2024-07-26,1593.83,1603.33,1580.36,1589.83,1280897
2024-07-29,1566.71,1584.42,1542.03,1559.66,880641
2024-07-30,1521.79,1534.16,1513.71,1526.05,1312957
2024-07-31,1557.37,1576.77,1534.14,1553.49,1104119
2024-08-01,1557.15,1569.39,1543.54,1555.78,1179521
2024-08-02,1584.42,1591.56,1571.59,1578.7,680964
2024-08-05,1598.51,1613.17,1584.28,1598.94,1434742
2024-08-06,1616.2,1632.75,1593.18,1609.66,1352398
2024-08-07,1582.44,1607.69,1564.88,1590.04,1243435
2024-08-08,1576.39,1585.17,1570.7,1579.47,938761
2024-08-09,1605.02,1621.41,1587.92,1604.29,1724656
2024-08-12,1624.06,1639.73,1603.84,1619.47,1082147
2024-08-13,1577.18,1582.17,1568.18,1573.16,2786001
2024-08-14,1559.49,1570.62,1548.33,1559.45,2548239
2024-08-15,1511.51,1517.05,1504.69,1510.23,644740
2024-08-16,1503.98,1524.11,1489.43,1509.5,1893193
2024-08-19,1492.83,1510.19,1477.03,1494.37,1658799
2024-08-20,1515.13,1521.22,1503.9,1509.96,853338
2024-08-21,1497.67,1509.15,1488.3,1499.77,3796288
2024-08-22,1504.19,1511.38,1492.23,1499.41,1237266
2024-08-23,1518.67,1526.68,1506.28,1514.27,1495373
2024-08-26,1478.67,1493.41,1464.24,1478.97,2739889
2024-08-27,1473.38,1487.21,1458.86,1472.68,1390038
2024-08-28,1475.89,1493.93,1453.9,1471.9,2143967
2024-08-29,1427.31,1434.56,1416.38,1423.61,1559826
2024-08-30,1399.14,1407.77,1394.41,1403.02,838287
2024-09-02,1431.26,1441.89,1423.92,1434.54,1654013
2024-09-03,1432.63,1441.71,1420.84,1429.9,1290447
2024-09-04,1435.25,1456.64,1417.37,1438.72,1313527
2024-09-05,1413.64,1427.36,1404.06,1417.76,300169
2024-09-06,1414.23,1424.96,1400.85,1411.57,352119
2024-09-09,1413.78,1421.07,1408.03,1415.31,854631
2024-09-10,1421.08,1427.79,1415.69,1422.39,3337891
2024-09-11,1375.89,1387.81,1368.65,1380.54,4275234
2024-09-12,1373.46,1390.0,1360.27,1376.78,3382074
2024-09-13,1376.7,1387.8,1364.14,1375.23,4136511
2024-09-16,1374.92,1379.66,1367.02,1371.75,1370769
2024-09-17,1359.56,1367.94,1355.07,1363.44,1111010
2024-09-18,1364.67,1386.19,1349.31,1370.76,1580626
2024-09-19,1389.25,1400.01,1382.22,1392.97,1247906
2024-09-20,1397.71,1401.38,1390.9,1394.56,1499925
2024-09-23,1383.11,1390.44,1372.36,1379.67,1399756
2024-09-24,1394.98,1405.25,1378.06,1388.28,1400627
2024-09-25,1380.89,1395.24,1363.41,1377.72,897856
2024-09-26,1383.99,1389.91,1376.88,1382.79,1612270
2024-09-27,1368.75,1381.2,1357.81,1370.24,1164544
2024-09-30,1355.91,1367.36,1344.42,1355.87,1963987
2024-10-01,1336.68,1348.08,1320.26,1331.62,782349
2024-10-02,1309.97,1319.99,1296.87,1306.87,1306068
2024-10-03,1341.98,1359.18,1328.85,1346.01,784551
2024-10-04,1355.3,1374.71,1342.3,1361.65,2396464
2024-10-07,1362.51,1370.08,1359.09,1366.65,1903389
2024-10-08,1380.35,1391.47,1363.68,1374.76,953993
2024-10-09,1351.99,1367.8,1338.87,1354.66,2627669
2024-10-10,1344.76,1350.76,1335.63,1341.62,2712656
2024-10-11,1347.05,1358.79,1330.08,1341.77,976408
2024-10-14,1351.63,1359.44,1343.37,1351.18,489887
2024-10-15,1370.8,1384.34,1359.62,1373.14,799940
2024-10-16,1373.88,1381.94,1365.14,1373.21,763392
2024-10-17,1366.74,1371.15,1357.75,1362.14,1202743
2024-10-18,1393.29,1400.75,1379.23,1386.66,1600272
2024-10-21,1374.36,1377.86,1368.2,1371.7,1410520
2024-10-22,1373.8,1386.41,1364.35,1376.94,439509
2024-10-23,1404.32,1417.15,1385.03,1397.81,1029879
2024-10-24,1406.44,1417.37,1393.2,1404.11,1223829
2024-10-25,1400.24,1408.73,1393.64,1402.12,1540390
2024-10-28,1408.13,1414.11,1398.14,1404.11,1214633
2024-10-29,1404.21,1420.86,1392.55,1409.17,1627008
2024-10-30,1430.75,1448.26,1406.45,1423.88,1303637
2024-10-31,1404.55,1411.19,1393.87,1400.5,1586823
2024-11-01,1422.67,1440.19,1408.83,1426.32,339513
2024-11-04,1475.36,1480.5,1466.05,1471.18,1257011
2024-11-05,1461.9,1477.71,1448.46,1464.25,843962
2024-11-06,1465.8,1481.85,1449.0,1465.04,1099856
2024-11-07,1496.43,1516.11,1477.84,1497.51,950301
2024-11-08,1529.84,1536.35,1525.05,1531.56,578093
2024-11-11,1515.52,1530.26,1499.69,1514.41,2233682
2024-11-12,1502.6,1515.4,1490.17,1502.97,1629856
2024-11-13,1467.22,1481.99,1445.52,1460.22,1445698
2024-11-14,1449.39,1456.83,1435.04,1442.44,545497
2024-11-15,1461.89,1467.13,1450.55,1455.76,2478796
2024-11-18,1483.57,1497.53,1465.43,1479.35,1146883
2024-11-19,1518.16,1535.74,1500.72,1518.29,627594
2024-11-20,1518.13,1524.29,1512.23,1518.38,1940862
2024-11-21,1547.93,1562.03,1541.05,1555.13,645802
2024-11-22,1538.23,1543.72,1526.36,1531.82,1568031
2024-11-25,1505.62,1516.77,1492.02,1503.15,1254834
2024-11-26,1497.66,1522.77,1479.92,1504.95,428320
2024-11-27,1516.04,1532.3,1494.78,1510.99,1271957
2024-11-28,1533.8,1542.91,1525.54,1534.64,1342420
2024-11-29,1574.79,1585.32,1569.58,1580.1,2146391
2024-12-02,1574.04,1586.62,1561.05,1573.63,1140173
2024-12-03,1604.74,1623.1,1578.55,1596.82,492241
2024-12-04,1571.59,1585.76,1564.41,1578.54,2214748
2024-12-05,1555.42,1579.19,1537.48,1561.18,931815
2024-12-06,1542.25,1567.74,1524.1,1549.51,1788333
2024-12-09,1539.71,1558.17,1516.94,1535.35,2187098
2024-12-10,1551.1,1566.8,1539.11,1554.78,400924
2024-12-11,1544.54,1558.59,1536.41,1550.43,3285927
2024-12-12,1581.56,1586.43,1572.32,1577.18,1427229
2024-12-13,1585.54,1591.3,1575.04,1580.78,961684
2024-12-16,1593.43,1615.99,1575.57,1598.08,1137199
2024-12-17,1588.93,1604.35,1576.75,1592.15,662741
2024-12-18,1567.58,1573.56,1554.88,1560.84,984150
2024-12-19,1488.14,1497.93,1474.18,1483.94,2879500
2024-12-20,1518.59,1532.5,1498.78,1512.63,899326
2024-12-23,1537.11,1546.54,1531.31,1540.73,969611
2024-12-24,1537.74,1559.44,1521.59,1543.23,1342280
2024-12-25,1536.61,1555.52,1517.72,1536.62,688315
2024-12-26,1544.99,1562.9,1523.58,1541.45,472164
2024-12-27,1533.14,1549.79,1512.03,1528.63,1286774
2024-12-30,1501.73,1525.31,1484.56,1508.07,2611170
2024-12-31,1500.13,1516.56,1477.69,1494.06,1668150
2025-01-01,1465.3,1474.52,1457.18,1466.4,1222259
2025-01-02,1467.75,1485.23,1455.05,1472.5,651747
2025-01-03,1472.65,1480.6,1461.63,1469.56,1029105
2025-01-06,1488.65,1500.41,1478.28,1490.03,2012788
2025-01-07,1517.58,1527.69,1507.35,1517.46,3800234
2025-01-08,1466.95,1477.79,1454.84,1465.66,1145441
2025-01-09,1462.44,1479.16,1440.66,1457.31,300227
2025-01-10,1430.66,1439.96,1425.89,1435.17,1127221
2025-01-13,1442.0,1449.8,1434.52,1442.32,944004
2025-01-14,1451.64,1460.38,1442.35,1451.08,834756
2025-01-15,1407.24,1420.9,1391.76,1405.41,2611536
2025-01-16,1402.07,1422.24,1386.58,1406.69,1311080
2025-01-17,1390.8,1397.39,1379.99,1386.56,1998999
2025-01-20,1398.08,1406.55,1387.46,1395.92,778976
2025-01-21,1406.11,1411.17,1401.07,1406.12,480253
2025-01-22,1409.26,1415.33,1404.68,1410.75,1989106
2025-01-23,1412.47,1427.15,1401.58,1416.23,1994868
2025-01-24,1423.19,1430.74,1411.14,1418.66,297133
2025-01-27,1446.11,1461.44,1423.74,1438.99,743138
2025-01-28,1426.32,1434.71,1421.53,1429.9,3224129
2025-01-29,1428.91,1448.71,1412.29,1432.05,735323
2025-01-30,1443.71,1463.62,1430.05,1449.9,602382
2025-01-31,1457.1,1468.28,1444.08,1455.25,880011
2025-02-03,1444.01,1450.79,1433.9,1440.66,971648
2025-02-04,1420.44,1425.15,1414.35,1419.05,742843
2025-02-05,1437.39,1446.61,1424.44,1433.63,1639506
2025-02-06,1437.62,1456.68,1423.57,1442.59,419405
2025-02-07,1444.04,1462.34,1430.15,1448.41,2756754
2025-02-10,1456.55,1477.49,1438.72,1459.62,1824559
2025-02-11,1496.21,1511.91,1479.61,1495.3,2423410
2025-02-12,1524.05,1537.73,1505.7,1519.34,596207
2025-02-13,1508.62,1527.35,1495.31,1514.0,998253
2025-02-14,1531.75,1544.95,1513.85,1527.01,2856074
2025-02-17,1566.09,1576.57,1556.24,1566.72,846333
2025-02-18,1569.99,1574.25,1563.51,1567.76,1063697
2025-02-19,1590.68,1601.74,1585.88,1596.91,624285
2025-02-20,1601.56,1617.68,1587.85,1603.94,645601
2025-02-21,1614.24,1624.64,1606.68,1617.07,2690627
2025-02-24,1636.84,1662.87,1618.4,1644.36,1346794
2025-02-25,1607.27,1624.9,1594.13,1611.73,2071037
2025-02-26,1603.95,1612.79,1598.45,1607.27,1094093
2025-02-27,1591.43,1616.54,1572.15,1597.2,4034457
2025-02-28,1638.74,1647.4,1622.45,1631.07,2554773
2025-03-03,1634.54,1642.86,1626.95,1635.27,1127242
2025-03-04,1585.46,1602.35,1564.67,1581.52,1200297
2025-03-05,1583.37,1596.76,1572.72,1586.09,793880
2025-03-06,1543.5,1549.79,1531.24,1537.5,4483016
2025-03-07,1525.81,1531.81,1521.06,1527.06,1109803
2025-03-10,1506.46,1525.78,1493.76,1513.02,2545139
2025-03-11,1500.01,1511.94,1485.91,1497.82,1481454
2025-03-12,1513.64,1529.98,1494.81,1511.13,1499287
2025-03-13,1531.74,1551.76,1514.2,1534.18,734443
2025-03-14,1484.76,1499.02,1474.57,1488.79,1023642
2025-03-17,1494.57,1498.7,1484.31,1488.42,595061
2025-03-18,1425.89,1434.59,1417.44,1426.14,1003265
2025-03-19,1452.93,1462.08,1442.64,1451.78,1648808
2025-03-20,1409.34,1417.9,1400.69,1409.25,549697
2025-03-21,1404.61,1420.49,1382.49,1398.3,1697141
2025-03-24,1437.85,1452.71,1425.74,1440.58,1438721
2025-03-25,1453.08,1467.94,1432.95,1447.75,1069265
2025-03-26,1468.06,1490.42,1452.99,1475.28,1996300
2025-03-27,1504.18,1521.53,1480.91,1498.19,881940
2025-03-28,1503.05,1517.14,1486.87,1500.94,1474145
2025-03-31,1523.83,1542.8,1499.41,1518.31,1224601
2025-04-01,1500.87,1517.0,1485.93,1502.05,1053249
2025-04-02,1505.81,1521.67,1491.2,1507.05,1652780
2025-04-03,1557.16,1572.28,1536.35,1551.42,841382
2025-04-04,1567.45,1572.69,1557.4,1562.62,957496
2025-04-07,1576.15,1589.31,1562.37,1575.53,1089486
2025-04-08,1578.03,1588.67,1573.8,1584.43,1299069
2025-04-09,1522.86,1536.27,1515.76,1529.15,1608110
2025-04-10,1519.09,1531.04,1504.87,1516.81,1613140
2025-04-11,1532.54,1550.93,1514.56,1532.95,899058
2025-04-14,1569.99,1585.01,1556.71,1571.72,1305066
2025-04-15,1591.4,1598.16,1578.02,1584.76,1253931
2025-04-16,1575.39,1583.45,1566.63,1574.69,2444787
2025-04-17,1545.75,1553.82,1539.89,1547.95,671235
2025-04-18,1569.88,1588.19,1553.69,1571.98,545149
2025-04-21,1584.52,1602.47,1563.84,1581.75,251940
2025-04-22,1581.47,1589.33,1567.36,1575.19,567498
2025-04-23,1543.92,1547.92,1534.08,1538.06,1447285
2025-04-24,1538.65,1551.01,1530.26,1542.6,2480836
2025-04-25,1550.19,1568.16,1527.14,1545.05,1291470
2025-04-28,1532.0,1546.87,1513.78,1528.61,1057738
2025-04-29,1536.51,1544.04,1525.96,1533.48,860221
2025-04-30,1524.67,1537.06,1512.52,1524.9,1887318
2025-05-01,1528.02,1538.25,1519.33,1529.56,647908
2025-05-02,1547.9,1552.84,1539.77,1544.7,1189129
2025-05-05,1532.43,1538.98,1520.01,1526.53,2971320
2025-05-06,1561.75,1567.64,1555.11,1561.0,852986
2025-05-07,1519.18,1530.9,1499.99,1511.66,679294
2025-05-08,1484.81,1497.72,1478.52,1491.4,1963676
2025-05-09,1500.89,1518.59,1487.12,1504.79,1102148
2025-05-12,1531.3,1548.09,1519.53,1536.28,985963
2025-05-13,1514.55,1528.96,1506.29,1520.66,1352424
2025-05-14,1494.49,1509.96,1477.02,1492.46,1109770
2025-05-15,1501.12,1517.12,1487.52,1503.5,1675709
2025-05-16,1488.09,1497.17,1484.3,1493.37,1890956
2025-05-19,1475.85,1490.18,1466.1,1480.4,506020
2025-05-20,1480.11,1488.23,1475.37,1483.48,2832223
2025-05-21,1486.69,1509.85,1470.4,1493.49,1669919
2025-05-22,1463.39,1475.05,1454.79,1466.43,1078302
2025-05-23,1458.1,1464.1,1452.34,1458.34,1171129
2025-05-26,1495.45,1503.17,1487.22,1494.94,790186
2025-05-27,1473.84,1486.1,1467.86,1480.09,585713
2025-05-28,1510.27,1522.95,1498.59,1511.27,1473264
2025-05-29,1511.09,1526.97,1489.68,1505.5,2206885
2025-05-30,1495.18,1506.84,1483.61,1495.28,2150105
2025-06-02,1516.13,1534.59,1499.19,1517.64,1095839
2025-06-03,1494.15,1510.9,1474.88,1491.6,417074
2025-06-04,1480.08,1491.3,1475.03,1486.23,1438893
2025-06-05,1489.09,1499.6,1477.27,1487.78,1722845
2025-06-06,1487.33,1504.16,1477.34,1494.13,974742
2025-06-09,1462.55,1480.96,1448.37,1466.74,1119108
2025-06-10,1440.71,1458.89,1428.72,1446.86,1149157
2025-06-11,1449.33,1466.4,1433.18,1450.23,2389253
2025-06-12,1479.09,1490.85,1464.08,1475.81,1393839
2025-06-13,1491.53,1503.61,1479.32,1491.39,2206160
2025-06-16,1492.44,1501.71,1482.57,1491.84,1700098
2025-06-17,1517.55,1522.26,1512.7,1517.41,2058511
2025-06-18,1495.58,1513.03,1482.81,1500.22,1169712
2025-06-19,1447.44,1463.46,1433.61,1449.61,3406013
2025-06-20,1513.55,1523.94,1500.83,1511.2,1193723
2025-06-23,1522.38,1532.43,1516.17,1526.2,2310484
2025-06-24,1504.79,1517.7,1493.53,1506.43,773734
2025-06-25,1469.7,1480.63,1461.94,1472.86,1993821
2025-06-26,1494.59,1512.92,1468.92,1487.16,4278394
2025-06-27,1478.85,1489.2,1471.87,1482.21,2405522
2025-06-30,1445.92,1456.27,1440.31,1450.63,1668285
2025-07-01,1454.46,1469.59,1438.41,1453.53,4391701
2025-07-02,1473.33,1483.35,1467.06,1477.06,1007550
2025-07-03,1518.37,1532.31,1509.04,1522.96,2129838
2025-07-04,1507.87,1520.25,1502.26,1514.62,627867
2025-07-07,1535.87,1547.25,1517.94,1529.27,946196
2025-07-08,1556.39,1574.03,1540.5,1558.12,615501
2025-07-09,1577.31,1601.38,1560.61,1584.6,397907
2025-07-10,1559.9,1577.51,1543.03,1560.62,1301997
2025-07-11,1584.34,1596.37,1567.32,1579.31,324222
2025-07-14,1573.4,1589.6,1554.67,1570.84,3058783
2025-07-15,1580.33,1598.44,1568.27,1586.33,2132545
2025-07-16,1599.49,1609.47,1585.22,1595.18,1109889
2025-07-17,1618.0,1636.74,1598.98,1617.72,1207756
2025-07-18,1623.29,1632.88,1610.49,1620.05,649173
2025-07-21,1666.19,1683.39,1643.62,1660.76,4533428
2025-07-22,1675.75,1681.49,1670.28,1676.02,2734817
2025-07-23,1669.67,1688.98,1646.28,1665.54,670021
2025-07-24,1706.39,1722.54,1691.94,1708.07,2267534
2025-07-25,1735.53,1746.31,1731.18,1741.94,2252635
2025-07-28,1638.7,1654.14,1620.11,1635.52,1227523
2025-07-29,1707.58,1720.17,1690.6,1703.16,346541
2025-07-30,1718.2,1730.56,1706.51,1718.87,590673
2025-07-31,1734.0,1754.36,1712.44,1732.79,1737418
2025-08-01,1715.16,1740.4,1693.92,1719.11,3252339
2025-08-04,1751.7,1764.12,1744.73,1757.12,579622
2025-08-05,1774.36,1802.29,1754.6,1782.45,1211314
2025-08-06,1808.7,1822.62,1788.3,1802.17,2435696
2025-08-07,1750.15,1769.86,1738.71,1758.37,6163966
2025-08-08,1780.04,1793.57,1763.89,1777.4,1944910
2025-08-11,1759.97,1772.1,1752.25,1764.36,4333016
2025-08-12,1753.66,1771.66,1727.79,1745.7,400270
2025-08-13,1727.77,1739.63,1722.56,1734.4,2085770
2025-08-14,1731.14,1743.62,1719.92,1732.39,1276405
2025-08-15,1741.48,1748.54,1733.59,1740.65,1010200
2025-08-18,1752.93,1761.3,1737.41,1745.75,1483010
2025-08-19,1706.93,1726.63,1695.13,1714.77,820829
2025-08-20,1724.91,1737.41,1716.17,1728.64,685249
2025-08-21,1715.37,1736.66,1693.5,1714.78,2688885
2025-08-22,1740.55,1758.93,1719.5,1737.85,497099
2025-08-25,1726.12,1748.52,1712.19,1734.52,595289
2025-08-26,1708.09,1729.26,1688.98,1710.14,1446222
2025-08-27,1692.32,1700.41,1681.83,1689.9,994960
2025-08-28,1659.79,1672.43,1644.26,1656.88,1181543
2025-08-29,1686.89,1691.34,1675.05,1679.48,1207254
2025-09-01,1685.47,1696.03,1666.88,1677.39,1798180
2025-09-02,1707.67,1724.71,1685.86,1702.85,1270858
2025-09-03,1758.17,1777.41,1734.19,1753.37,1276116
2025-09-04,1733.27,1743.04,1722.65,1732.42,1338783
2025-09-05,1767.32,1787.5,1747.38,1767.57,1555072
2025-09-08,1802.1,1807.66,1792.18,1797.72,1889429
2025-09-09,1806.96,1812.31,1792.94,1798.26,2999655
2025-09-10,1804.36,1815.84,1787.59,1799.04,1623100
2025-09-11,1843.82,1853.7,1825.12,1834.95,632687
2025-09-12,1834.9,1842.99,1820.7,1828.76,581746
2025-09-15,1931.19,1936.47,1919.49,1924.76,407835
2025-09-16,1938.19,1960.64,1921.64,1944.04,381979
2025-09-17,1930.74,1959.37,1911.25,1939.78,2008553
2025-09-18,1972.9,1984.76,1959.64,1971.5,540720
2025-09-19,1962.06,1982.26,1937.91,1958.07,940367
2025-09-22,1940.64,1964.85,1907.82,1931.92,1620054
2025-09-23,1892.88,1909.72,1879.36,1896.18,2242938
2025-09-24,1933.84,1946.76,1918.48,1931.38,1194737
2025-09-25,1956.42,1988.04,1932.23,1963.76,2034669
2025-09-26,1945.87,1964.98,1928.28,1947.37,2187783
2025-09-29,1942.98,1963.71,1916.77,1937.44,848769
2025-09-30,1934.37,1948.98,1910.77,1925.31,4560971
2025-10-01,1895.33,1916.03,1877.41,1898.09,1117922
2025-10-02,1923.32,1934.47,1908.47,1919.6,1323586
2025-10-03,1937.6,1943.26,1930.7,1936.36,1232125
2025-10-06,1905.66,1933.68,1882.71,1910.67,1198945
2025-10-07,1893.78,1900.24,1887.14,1893.6,418400
2025-10-08,1980.08,2010.44,1959.19,1989.46,1610108
2025-10-09,2005.03,2025.29,1974.91,1995.07,1997177
2025-10-10,2071.66,2091.55,2050.63,2070.51,1540719
2025-10-13,2134.85,2151.47,2108.17,2124.71,1094796
2025-10-14,2113.75,2126.58,2101.1,2113.93,790421
2025-10-15,2143.45,2165.23,2117.54,2139.28,1508402
2025-10-16,2148.32,2156.9,2131.26,2139.81,1347053
2025-10-17,2139.84,2165.82,2113.57,2139.55,495679
2025-10-20,2172.73,2197.5,2140.44,2165.13,1287943
2025-10-21,2160.83,2193.49,2137.59,2170.16,1679133
2025-10-22,2146.2,2161.43,2130.34,2145.56,1613302
2025-10-23,2125.95,2133.79,2118.46,2126.3,1919538
2025-10-24,2130.13,2148.13,2102.88,2120.8,1732834
2025-10-27,2090.89,2106.27,2068.29,2083.61,2436104
2025-10-28,2096.36,2101.67,2089.64,2094.95,2458647
2025-10-29,2078.75,2104.65,2048.2,2074.04,802950
2025-10-30,2081.99,2096.46,2063.3,2077.74,1725815
2025-10-31,2145.82,2157.47,2129.98,2141.61,2620923
2025-11-03,2210.15,2235.61,2190.42,2215.83,1357839
2025-11-04,2236.11,2268.57,2209.21,2241.6,636150
2025-11-05,2205.09,2217.57,2198.97,2211.43,3055402
2025-11-06,2309.48,2337.82,2275.96,2304.24,259504
2025-11-07,2372.76,2380.11,2358.76,2366.09,1089966
2025-11-10,2385.77,2393.2,2374.05,2381.46,1042770
2025-11-11,2371.58,2380.75,2351.08,2360.2,1428052
2025-11-12,2350.79,2374.38,2320.49,2344.01,472130
2025-11-13,2360.37,2377.22,2340.63,2357.45,1552669
2025-11-14,2324.27,2353.25,2302.3,2331.21,1742802
2025-11-17,2382.92,2410.42,2348.88,2376.3,734787
2025-11-18,2379.84,2405.68,2354.36,2380.19,1012980
2025-11-19,2355.82,2383.63,2327.16,2354.96,858023
2025-11-20,2363.44,2395.24,2335.76,2367.51,1040747
2025-11-21,2367.04,2386.75,2346.22,2365.93,1377097
2025-11-24,2297.61,2313.56,2273.78,2289.67,483114
2025-11-25,2241.56,2262.54,2214.07,2234.99,1065308
2025-11-26,2193.53,2213.62,2174.01,2194.09,611538
2025-11-27,2220.52,2231.63,2202.67,2213.75,2478167
2025-11-28,2241.08,2251.64,2225.37,2235.9,679810
2025-12-01,2283.57,2300.47,2258.95,2275.79,1501410
2025-12-02,2310.19,2332.02,2282.27,2304.05,1537150
2025-12-03,2246.62,2264.02,2240.28,2257.65,455963
2025-12-04,2234.37,2263.34,2213.11,2242.01,1290857
2025-12-05,2245.72,2269.91,2226.36,2250.51,713247
2025-12-08,2210.77,2222.71,2203.03,2214.95,405750
2025-12-09,2238.72,2260.95,2209.37,2231.52,2445186
2025-12-10,2235.24,2257.93,2215.94,2238.61,1253245
2025-12-11,2258.5,2269.5,2236.54,2247.48,5880963
