Date,Open,High,Low,Close,Volume
2024-11-21,3779.54,3825.61,3718.98,3764.87,928377
2024-11-22,3783.09,3827.91,3732.43,3777.18,2802162
2024-11-25,3852.98,3899.97,3792.44,3839.26,612338
2024-11-26,3933.4,3950.54,3921.72,3938.84,1473663
2024-11-27,3938.01,3997.27,3895.37,3954.45,1375717
2024-11-28,3896.53,3930.92,3856.62,3890.96,4659045
2024-11-29,4019.69,4065.53,3961.82,4007.52,2498938
2024-12-02,3969.91,4008.76,3931.61,3970.46,961356
2024-12-03,3961.87,3978.92,3937.7,3954.72,2950047
2024-12-04,3883.63,3894.92,3856.63,3867.88,1597152
2024-12-05,3925.36,3952.6,3886.88,3914.05,646758
2024-12-06,3939.97,3984.76,3884.07,3928.73,2641863
2024-12-09,3919.82,3942.95,3902.31,3925.41,2053655
2024-12-10,3878.82,3941.85,3834.1,3896.91,537640
2024-12-11,3939.61,3987.01,3873.21,3920.38,772222
2024-12-12,4002.94,4061.9,3953.31,4012.15,1274136
2024-12-13,4092.53,4128.68,4046.87,4082.94,1129677
2024-12-16,4080.57,4109.33,4039.8,4068.48,1520575
2024-12-17,4021.33,4066.3,3973.33,4018.27,348861
2024-12-18,3956.86,4012.47,3911.05,3966.55,905928
2024-12-19,3991.86,4056.18,3946.71,4010.82,1391627
2024-12-20,4031.08,4048.27,3995.67,4012.78,554565
2024-12-23,4050.28,4064.59,4023.65,4037.92,1457512
2024-12-24,4083.31,4104.95,4063.15,4084.79,595522
2024-12-25,3982.03,4012.73,3953.0,3983.69,1149075
2024-12-26,3952.01,3996.77,3924.09,3968.73,1180490
2024-12-27,4031.78,4059.93,3990.0,4018.06,857833
2024-12-30,4088.23,4137.74,4026.48,4075.84,1041883
2024-12-31,3976.17,3998.95,3965.67,3988.42,1490430
2025-01-01,4113.59,4153.74,4055.85,4095.84,780297
2025-01-02,4157.32,4173.41,4126.86,4142.89,1919862
2025-01-03,4119.67,4164.28,4075.78,4120.38,2500509
2025-01-06,4144.26,4158.4,4129.39,4143.52,312366
2025-01-07,4283.6,4324.84,4249.82,4291.01,641956
2025-01-08,4328.07,4371.53,4296.48,4339.86,1108996
2025-01-09,4330.81,4392.1,4282.67,4343.82,749715
2025-01-10,4279.64,4307.16,4235.31,4262.73,1066562
2025-01-13,4275.33,4304.57,4250.64,4279.86,774772
2025-01-14,4255.37,4294.73,4212.04,4251.37,1953253
2025-01-15,4191.97,4248.16,4144.3,4200.39,4767673
2025-01-16,4369.41,4411.43,4339.24,4381.17,2829677
2025-01-17,4384.21,4410.04,4367.45,4393.24,367396
2025-01-20,4381.33,4417.72,4363.33,4399.64,813235
2025-01-21,4305.15,4352.76,4269.15,4316.66,1068900
2025-01-22,4441.01,4456.37,4409.71,4425.02,769116
2025-01-23,4319.95,4351.85,4289.01,4320.89,3730474
2025-01-24,4349.78,4403.18,4287.47,4340.76,1577616
2025-01-27,4349.15,4389.02,4300.55,4340.34,2106023
2025-01-28,4352.76,4383.33,4303.18,4333.62,1050890
2025-01-29,4271.14,4332.67,4227.4,4288.75,844232
2025-01-30,4252.19,4287.7,4230.46,4265.9,1157850
2025-01-31,4232.1,4286.09,4180.03,4234.0,3673033
2025-02-03,4281.19,4333.51,4232.5,4284.78,3545156
2025-02-04,4239.66,4271.22,4211.18,4242.72,1530817
2025-02-05,4201.76,4239.62,4172.09,4209.89,2075634
2025-02-06,4213.94,4266.7,4161.69,4214.45,920324
2025-02-07,4234.64,4261.16,4222.08,4248.56,2003106
2025-02-10,4252.37,4270.38,4215.01,4232.94,2586501
2025-02-11,4143.0,4163.29,4113.67,4133.92,549105
2025-02-12,4108.21,4136.71,4069.75,4098.19,1408373
2025-02-13,4139.67,4160.31,4119.88,4140.51,616332
2025-02-14,4061.85,4092.79,4045.96,4076.83,527396
2025-02-17,4243.37,4283.61,4183.24,4223.29,941745
2025-02-18,4135.18,4181.73,4085.85,4132.36,713039
2025-02-19,4177.62,4189.24,4152.26,4163.83,917549
2025-02-20,4053.47,4084.96,4020.68,4052.17,677959
2025-02-21,4064.47,4099.31,4012.5,4047.18,4568639
2025-02-24,3985.94,3996.42,3973.38,3983.86,3392237
2025-02-25,3992.63,4006.59,3979.22,3993.18,290206
2025-02-26,3975.17,4022.54,3915.58,3962.8,1156499
2025-02-27,3954.5,3998.33,3914.95,3958.74,1821465
2025-02-28,4006.05,4031.05,3995.03,4020.0,636049
2025-03-03,3899.29,3938.74,3863.53,3902.95,3238161
2025-03-04,3915.26,3966.17,3883.41,3934.16,2606097
2025-03-05,3918.39,3952.08,3889.27,3922.92,1562762
2025-03-06,3970.75,4004.59,3926.62,3960.36,857599
2025-03-07,3889.49,3925.13,3864.36,3899.93,589547
2025-03-10,3853.88,3896.38,3802.36,3844.76,470665
2025-03-11,3700.61,3730.48,3687.13,3716.95,1801391
2025-03-12,3694.73,3718.7,3670.14,3694.11,327762
2025-03-13,3685.32,3711.49,3667.6,3693.72,2942957
2025-03-14,3657.85,3708.87,3621.23,3672.1,755650
2025-03-17,3659.41,3679.34,3621.75,3641.59,1268642
2025-03-18,3625.74,3655.1,3587.57,3616.85,1091166
2025-03-19,3582.03,3617.23,3560.71,3595.83,314597
2025-03-20,3660.12,3699.05,3623.5,3662.4,1161423
2025-03-21,3683.2,3736.34,3637.87,3690.91,1884862
2025-03-24,3723.67,3754.58,3687.56,3718.43,1165999
2025-03-25,3655.27,3691.23,3608.92,3644.78,202851
2025-03-26,3699.94,3717.26,3675.48,3692.76,1223433
2025-03-27,3839.54,3883.38,3776.91,3820.53,1380529
2025-03-28,3763.07,3793.92,3730.76,3761.59,2102904
2025-03-31,3755.15,3791.22,3732.37,3768.36,930482
2025-04-01,3740.89,3758.44,3715.05,3732.56,306969
2025-04-02,3797.26,3838.79,3742.54,3783.93,383734
2025-04-03,3737.76,3782.94,3696.04,3741.19,1113964
2025-04-04,3776.64,3797.5,3761.94,3782.77,1228114
2025-04-07,3898.73,3939.25,3867.78,3908.24,499630
2025-04-08,3992.09,4011.03,3960.3,3979.18,1604261
2025-04-09,4101.61,4148.26,4062.08,4108.66,813300
2025-04-10,4190.33,4241.86,4134.56,4186.03,2697069
2025-04-11,4032.96,4071.99,3981.38,4020.29,2935152
2025-04-14,4039.96,4087.71,3992.72,4040.46,1837465
2025-04-15,3996.86,4039.61,3940.31,3982.91,979376
2025-04-16,4049.47,4077.8,4020.4,4048.72,3034620
2025-04-17,4144.85,4171.55,4101.68,4128.27,1680121
2025-04-18,4191.67,4213.58,4167.54,4189.44,1025112
2025-04-21,4191.81,4222.35,4153.17,4183.66,2393692
2025-04-22,4191.84,4240.6,4133.86,4182.51,1607190
2025-04-23,4284.77,4318.2,4239.86,4273.2,641943
2025-04-24,4359.72,4393.02,4317.24,4350.46,804214
2025-04-25,4292.09,4351.91,4249.19,4308.84,1849726
2025-04-28,4215.58,4267.86,4178.56,4230.71,1596385
2025-04-29,4188.45,4211.98,4153.16,4176.62,3415651
2025-04-30,4252.55,4300.96,4212.5,4260.83,1045218
2025-05-01,4135.95,4148.95,4120.85,4133.84,973834
2025-05-02,4070.38,4116.16,4024.97,4070.74,872182
2025-05-05,4116.63,4160.2,4074.89,4118.43,601802
2025-05-06,4133.97,4181.12,4105.0,4152.03,1858315
2025-05-07,4154.34,4188.72,4114.99,4149.33,957097
2025-05-08,4114.11,4157.85,4087.87,4131.5,417353
2025-05-09,4121.46,4147.13,4088.44,4114.06,1042572
2025-05-12,4156.97,4209.54,4125.18,4177.6,2194302
2025-05-13,4127.33,4186.8,4084.85,4144.15,535435
2025-05-14,4201.29,4245.19,4161.67,4205.53,426595
2025-05-15,4254.99,4282.08,4208.7,4235.67,700844
2025-05-16,4224.38,4250.98,4185.98,4212.51,399797
2025-05-19,4304.21,4343.84,4252.81,4292.32,424209
2025-05-20,4183.17,4230.68,4123.76,4171.13,1693095
2025-05-21,4132.37,4182.02,4072.4,4121.92,630069
2025-05-22,3991.36,4018.06,3956.66,3983.31,462647
2025-05-23,4038.13,4077.14,4011.48,4050.41,689751
2025-05-26,4073.36,4113.42,4036.24,4076.26,1776634
2025-05-27,4190.58,4204.26,4166.74,4180.39,554945
2025-05-28,4208.36,4237.38,4168.56,4197.51,510013
2025-05-29,4219.34,4247.17,4171.23,4198.93,1082473
2025-05-30,4227.79,4263.4,4201.01,4236.56,967954
2025-06-02,4193.59,4233.71,4173.24,4213.26,1029565
2025-06-03,4143.43,4185.75,4118.53,4160.75,1046619
2025-06-04,4251.01,4318.38,4200.19,4267.37,2149635
2025-06-05,4254.47,4292.69,4227.79,4265.94,2611010
2025-06-06,4209.0,4257.64,4168.57,4217.13,692013
2025-06-09,4276.43,4314.25,4247.81,4285.57,805290
2025-06-10,4199.9,4234.3,4167.34,4201.73,967595
2025-06-11,4202.84,4232.79,4184.07,4213.97,580938
2025-06-12,4300.51,4340.13,4252.68,4292.23,1668574
2025-06-13,4406.03,4444.92,4348.45,4387.17,480839
2025-06-16,4363.59,4375.2,4345.3,4356.89,3009685
2025-06-17,4354.61,4377.5,4313.0,4335.79,946544
2025-06-18,4293.11,4333.22,4259.62,4299.68,763157
2025-06-19,4294.64,4347.48,4221.01,4273.59,813711
2025-06-20,4221.17,4262.65,4170.6,4211.99,1968475
2025-06-23,4155.11,4184.68,4130.39,4159.94,806661
2025-06-24,4115.38,4141.51,4093.93,4120.03,1113615
2025-06-25,4120.69,4160.66,4080.14,4120.11,581933
2025-06-26,4102.59,4149.44,4040.78,4087.45,712987
2025-06-27,4033.77,4051.63,4019.59,4037.45,1840246
2025-06-30,4084.61,4123.92,4031.21,4070.38,2164109
2025-07-01,4189.11,4219.37,4150.52,4180.73,949868
2025-07-02,4170.16,4202.62,4152.08,4184.47,1733295
2025-07-03,4048.75,4108.81,4006.39,4066.26,1390318
2025-07-04,4018.98,4082.26,3973.53,4036.61,689909
2025-07-07,4093.8,4130.24,4075.44,4111.81,1231886
2025-07-08,4120.3,4142.4,4108.37,4130.43,1354986
2025-07-09,4148.28,4179.24,4106.46,4137.33,411226
2025-07-10,4252.62,4304.93,4210.88,4263.09,2346299
2025-07-11,4238.76,4267.68,4203.97,4232.85,1269449
2025-07-14,4432.76,4479.11,4382.68,4428.98,1200257
2025-07-15,4384.22,4432.1,4350.44,4398.21,1632134
2025-07-16,4446.03,4464.82,4424.25,4443.03,1114635
2025-07-17,4513.47,4545.63,4470.71,4502.79,1100031
2025-07-18,4440.08,4465.37,4423.85,4449.11,961033
2025-07-21,4406.27,4427.45,4389.17,4410.33,1517023
2025-07-22,4263.51,4287.5,4235.01,4258.97,1687402
2025-07-23,4208.17,4266.56,4167.75,4225.96,942411
2025-07-24,4228.12,4277.27,4194.96,4243.99,1493995
2025-07-25,4171.69,4192.28,4149.9,4170.49,795051
2025-07-28,4231.98,4270.48,4199.83,4238.29,1281688
2025-07-29,4373.42,4389.91,4346.54,4362.99,777065
2025-07-30,4320.46,4353.72,4298.88,4332.08,540085
2025-07-31,4446.19,4484.67,4429.79,4468.18,2263576
2025-08-01,4552.86,4609.58,4504.12,4560.76,1084081
2025-08-04,4574.42,4589.0,4554.0,4568.56,1462018
2025-08-05,4459.56,4521.09,4414.83,4476.19,1672023
2025-08-06,4414.55,4450.2,4385.23,4420.84,419731
2025-08-07,4368.86,4413.81,4314.55,4359.4,1323687
2025-08-08,4327.47,4342.59,4308.96,4324.07,888913
2025-08-11,4338.71,4388.97,4272.36,4322.43,1217241
2025-08-12,4283.3,4330.65,4222.78,4269.99,1819609
2025-08-13,4290.27,4326.52,4264.61,4300.8,2517823
2025-08-14,4228.63,4242.72,4202.4,4216.44,1365788
2025-08-15,4148.04,4195.62,4111.41,4158.9,2289624
2025-08-18,4197.01,4232.53,4160.76,4196.27,653473
2025-08-19,4254.24,4322.07,4201.96,4269.59,3128599
2025-08-20,4330.95,4347.95,4318.16,4335.15,237373
2025-08-21,4314.99,4331.72,4293.96,4310.68,1979440
2025-08-22,4310.8,4333.26,4273.71,4296.09,902969
2025-08-25,4292.61,4321.27,4245.3,4273.83,4252920
2025-08-26,4348.51,4370.88,4331.9,4354.25,815460
2025-08-27,4473.12,4515.75,4446.36,4488.89,977912
2025-08-28,4521.89,4542.63,4495.11,4515.82,761658
2025-08-29,4371.16,4412.84,4318.28,4359.86,2558949
2025-09-01,4422.31,4439.51,4405.06,4422.27,1355641
2025-09-02,4277.36,4326.88,4229.73,4279.23,1445402
2025-09-03,4233.25,4290.43,4185.37,4242.44,892010
2025-09-04,4192.74,4222.57,4148.58,4178.3,579824
2025-09-05,4046.18,4088.92,4015.27,4057.92,927747
2025-09-08,4040.75,4071.49,3999.5,4030.16,528262
2025-09-09,4085.46,4119.84,4049.59,4083.96,2041921
2025-09-10,4127.81,4146.07,4101.62,4119.85,1593888
2025-09-11,4119.75,4172.17,4078.92,4131.22,1076962
2025-09-12,4196.29,4226.51,4175.54,4205.71,791529
2025-09-15,4127.24,4141.05,4105.9,4119.69,2181283
2025-09-16,4227.31,4277.94,4181.79,4232.36,1747408
2025-09-17,4166.84,4219.77,4128.09,4180.89,5359940
2025-09-18,4222.64,4250.48,4184.44,4212.22,1202286
2025-09-19,4211.95,4231.84,4187.34,4207.21,778159
2025-09-22,4319.36,4352.23,4275.07,4307.85,955161
2025-09-23,4325.65,4343.45,4307.59,4325.38,697762
2025-09-24,4322.32,4338.28,4295.4,4311.33,1412641
2025-09-25,4384.19,4401.52,4345.39,4362.63,3205334
2025-09-26,4248.14,4291.8,4219.94,4263.49,991388
2025-09-29,4274.12,4301.69,4257.21,4284.74,678665
2025-09-30,4346.86,4373.13,4329.56,4355.8,1521958
2025-10-01,4460.67,4508.57,4418.82,4466.67,900817
2025-10-02,4452.36,4514.76,4400.11,4462.39,961763
2025-10-03,4500.56,4539.68,4447.49,4486.49,1732993
2025-10-06,4683.81,4696.95,4648.68,4661.76,780927
2025-10-07,4716.54,4736.6,4687.18,4707.21,788054
2025-10-08,4779.14,4824.54,4729.52,4774.87,716588
2025-10-09,4813.02,4826.72,4782.49,4796.14,680359
2025-10-10,4742.42,4788.18,4696.26,4742.01,1324121
2025-10-13,4628.49,4670.15,4576.67,4618.24,1274267
2025-10-14,4685.09,4709.74,4646.7,4671.28,1640333
2025-10-15,4658.22,4693.23,4616.39,4651.34,2189730
2025-10-16,4648.27,4704.47,4570.93,4626.88,2902654
2025-10-17,4675.39,4704.54,4645.94,4675.1,1077045
2025-10-20,4715.87,4760.58,4684.42,4729.04,800403
2025-10-21,4751.38,4796.25,4700.28,4745.09,2361367
2025-10-22,4671.64,4715.24,4636.55,4680.09,503273
2025-10-23,4740.24,4788.52,4675.63,4723.74,5945755
2025-10-24,4799.98,4819.94,4774.15,4794.08,2130249
2025-10-27,4813.2,4854.5,4765.04,4806.27,778070
2025-10-28,4849.89,4878.19,4803.8,4831.99,2138673
2025-10-29,4852.91,4907.11,4789.13,4843.21,1340362
2025-10-30,4874.47,4941.73,4825.37,4892.45,1422440
2025-10-31,4892.51,4918.8,4873.46,4899.72,2540703
2025-11-03,4949.33,5010.52,4892.08,4953.23,2895944
2025-11-04,4952.77,4992.27,4897.29,4936.67,1658865
2025-11-05,5001.02,5049.4,4933.72,4981.92,1138921
2025-11-06,4981.11,5032.2,4943.28,4994.26,1380061
2025-11-07,5024.36,5077.52,4966.84,5019.96,3501495
2025-11-10,5133.3,5146.76,5120.1,5133.56,3481888
2025-11-11,5016.53,5079.78,4977.67,5040.73,1085372
2025-11-12,5064.13,5109.58,5008.72,5054.08,1684854
2025-11-13,5073.71,5136.09,5023.89,5086.15,673119
2025-11-14,5156.57,5190.66,5104.2,5138.17,2266118
2025-11-17,5314.52,5374.77,5263.47,5323.63,958275
2025-11-18,5379.06,5396.36,5348.25,5365.52,2671319
2025-11-19,5255.71,5296.13,5214.7,5255.11,3632456
2025-11-20,5111.2,5178.41,5061.41,5128.45,803040
2025-11-21,5256.11,5291.45,5204.1,5239.32,1536691
2025-11-24,5084.58,5147.79,5046.47,5109.5,1714172
2025-11-25,5151.69,5170.92,5107.73,5126.87,216088
2025-11-26,5159.34,5184.65,5129.6,5154.89,653371
2025-11-27,5217.02,5252.51,5199.74,5235.16,1970853
2025-11-28,5190.57,5250.33,5129.32,5189.06,914587
2025-12-01,5199.75,5265.58,5142.97,5208.71,640149
2025-12-02,5164.54,5202.37,5122.16,5159.95,1721136
2025-12-03,5159.64,5213.16,5091.59,5144.96,1072200
2025-12-04,5152.35,5178.18,5121.09,5146.89,1358923
2025-12-05,5193.27,5229.38,5147.11,5183.15,4602348
2025-12-08,5091.55,5137.03,5071.46,5116.84,1103305
2025-12-09,5148.6,5203.44,5097.91,5152.71,1644192
2025-12-10,5074.89,5089.59,5051.15,5065.82,1169425
2025-12-11,5055.76,5121.8,5000.7,5066.61,782108
2025-12-12,5193.8,5238.63,5135.94,5180.66,1322708
